,Q
331,"[0.00945529 0.01891059 0.02836588 0.03782118 0.04727647 0.05673176
 0.06618706 0.07564235 0.08509765 0.09455294 0.10400823 0.11346353
 0.12291882 0.13237412 0.14182941 0.15128471 0.16074    0.17019529
 0.17965059 0.18910588 0.19856118 0.20801647 0.21747176 0.22692706
 0.23638235 0.24583765 0.25529294 0.26474823 0.27420353 0.28365882
 0.29311412 0.30256941 0.3120247  0.32148    0.33093529 0.34039059
 0.34984588 0.35930118 0.36875647 0.37821176 0.38766706 0.39712235
 0.40657765 0.41603294 0.42548823 0.43494353 0.44439882 0.45385412
 0.46330941 0.4727647  0.48222    0.49167529 0.50113059 0.51058588
 0.52004117 0.52949647 0.53895176 0.54840706 0.55786235 0.56731764
 0.57677294 0.58622823 0.59568353 0.60513882 0.61459412 0.62404941
 0.6335047  0.64296    0.65241529 0.66187059 0.67132588 0.68078117
 0.69023647 0.69969176 0.70914706 0.71860235 0.72805764 0.73751294
 0.74696823 0.75642353 0.76587882 0.77533411 0.78478941 0.7942447
 0.8037     0.81315529 0.82261058 0.83206588 0.84152117 0.85097647
 0.86043176 0.86988706 0.87934235 0.88879764 0.89825294 0.90770823
 0.91716353 0.92661882 0.93607411 0.94552941]"
332,"[0.00943791 0.01887581 0.02831372 0.03775163 0.04718954 0.05662744
 0.06606535 0.07550326 0.08494117 0.09437907 0.10381698 0.11325489
 0.1226928  0.1321307  0.14156861 0.15100652 0.16044442 0.16988233
 0.17932024 0.18875815 0.19819605 0.20763396 0.21707187 0.22650978
 0.23594768 0.24538559 0.2548235  0.26426141 0.27369931 0.28313722
 0.29257513 0.30201304 0.31145094 0.32088885 0.33032676 0.33976466
 0.34920257 0.35864048 0.36807839 0.37751629 0.3869542  0.39639211
 0.40583002 0.41526792 0.42470583 0.43414374 0.44358165 0.45301955
 0.46245746 0.47189537 0.48133327 0.49077118 0.50020909 0.509647
 0.5190849  0.52852281 0.53796072 0.54739863 0.55683653 0.56627444
 0.57571235 0.58515026 0.59458816 0.60402607 0.61346398 0.62290188
 0.63233979 0.6417777  0.65121561 0.66065351 0.67009142 0.67952933
 0.68896724 0.69840514 0.70784305 0.71728096 0.72671887 0.73615677
 0.74559468 0.75503259 0.7644705  0.7739084  0.78334631 0.79278422
 0.80222212 0.81166003 0.82109794 0.83053585 0.83997375 0.84941166
 0.85884957 0.86828748 0.87772538 0.88716329 0.8966012  0.90603911
 0.91547701 0.92491492 0.93435283 0.94379073]"
333,"[0.00944146 0.01888293 0.02832439 0.03776586 0.04720732 0.05664879
 0.06609025 0.07553172 0.08497318 0.09441464 0.10385611 0.11329757
 0.12273904 0.1321805  0.14162197 0.15106343 0.1605049  0.16994636
 0.17938783 0.18882929 0.19827075 0.20771222 0.21715368 0.22659515
 0.23603661 0.24547808 0.25491954 0.26436101 0.27380247 0.28324393
 0.2926854  0.30212686 0.31156833 0.32100979 0.33045126 0.33989272
 0.34933419 0.35877565 0.36821712 0.37765858 0.38710004 0.39654151
 0.40598297 0.41542444 0.4248659  0.43430737 0.44374883 0.4531903
 0.46263176 0.47207322 0.48151469 0.49095615 0.50039762 0.50983908
 0.51928055 0.52872201 0.53816348 0.54760494 0.5570464  0.56648787
 0.57592933 0.5853708  0.59481226 0.60425373 0.61369519 0.62313666
 0.63257812 0.64201959 0.65146105 0.66090251 0.67034398 0.67978544
 0.68922691 0.69866837 0.70810984 0.7175513  0.72699277 0.73643423
 0.74587569 0.75531716 0.76475862 0.77420009 0.78364155 0.79308302
 0.80252448 0.81196595 0.82140741 0.83084888 0.84029034 0.8497318
 0.85917327 0.86861473 0.8780562  0.88749766 0.89693913 0.90638059
 0.91582206 0.92526352 0.93470498 0.94414645]"
334,"[0.00949526 0.01899053 0.02848579 0.03798106 0.04747632 0.05697159
 0.06646685 0.07596211 0.08545738 0.09495264 0.10444791 0.11394317
 0.12343844 0.1329337  0.14242896 0.15192423 0.16141949 0.17091476
 0.18041002 0.18990529 0.19940055 0.20889581 0.21839108 0.22788634
 0.23738161 0.24687687 0.25637214 0.2658674  0.27536266 0.28485793
 0.29435319 0.30384846 0.31334372 0.32283899 0.33233425 0.34182952
 0.35132478 0.36082004 0.37031531 0.37981057 0.38930584 0.3988011
 0.40829637 0.41779163 0.42728689 0.43678216 0.44627742 0.45577269
 0.46526795 0.47476322 0.48425848 0.49375374 0.50324901 0.51274427
 0.52223954 0.5317348  0.54123007 0.55072533 0.56022059 0.56971586
 0.57921112 0.58870639 0.59820165 0.60769692 0.61719218 0.62668744
 0.63618271 0.64567797 0.65517324 0.6646685  0.67416377 0.68365903
 0.69315429 0.70264956 0.71214482 0.72164009 0.73113535 0.74063062
 0.75012588 0.75962114 0.76911641 0.77861167 0.78810694 0.7976022
 0.80709747 0.81659273 0.82608799 0.83558326 0.84507852 0.85457379
 0.86406905 0.87356432 0.88305958 0.89255484 0.90205011 0.91154537
 0.92104064 0.9305359  0.94003117 0.94952643]"
335,"[0.00951187 0.01902374 0.02853562 0.03804749 0.04755936 0.05707123
 0.0665831  0.07609497 0.08560685 0.09511872 0.10463059 0.11414246
 0.12365433 0.13316621 0.14267808 0.15218995 0.16170182 0.17121369
 0.18072557 0.19023744 0.19974931 0.20926118 0.21877305 0.22828492
 0.2377968  0.24730867 0.25682054 0.26633241 0.27584428 0.28535616
 0.29486803 0.3043799  0.31389177 0.32340364 0.33291552 0.34242739
 0.35193926 0.36145113 0.370963   0.38047487 0.38998675 0.39949862
 0.40901049 0.41852236 0.42803423 0.43754611 0.44705798 0.45656985
 0.46608172 0.47559359 0.48510547 0.49461734 0.50412921 0.51364108
 0.52315295 0.53266482 0.5421767  0.55168857 0.56120044 0.57071231
 0.58022418 0.58973606 0.59924793 0.6087598  0.61827167 0.62778354
 0.63729542 0.64680729 0.65631916 0.66583103 0.6753429  0.68485477
 0.69436665 0.70387852 0.71339039 0.72290226 0.73241413 0.74192601
 0.75143788 0.76094975 0.77046162 0.77997349 0.78948536 0.79899724
 0.80850911 0.81802098 0.82753285 0.83704472 0.8465566  0.85606847
 0.86558034 0.87509221 0.88460408 0.89411596 0.90362783 0.9131397
 0.92265157 0.93216344 0.94167531 0.95118719]"
336,"[0.0095182  0.01903641 0.02855461 0.03807281 0.04759101 0.05710922
 0.06662742 0.07614562 0.08566382 0.09518203 0.10470023 0.11421843
 0.12373664 0.13325484 0.14277304 0.15229124 0.16180945 0.17132765
 0.18084585 0.19036405 0.19988226 0.20940046 0.21891866 0.22843686
 0.23795507 0.24747327 0.25699147 0.26650968 0.27602788 0.28554608
 0.29506428 0.30458249 0.31410069 0.32361889 0.33313709 0.3426553
 0.3521735  0.3616917  0.37120991 0.38072811 0.39024631 0.39976451
 0.40928272 0.41880092 0.42831912 0.43783732 0.44735553 0.45687373
 0.46639193 0.47591014 0.48542834 0.49494654 0.50446474 0.51398295
 0.52350115 0.53301935 0.54253755 0.55205576 0.56157396 0.57109216
 0.58061036 0.59012857 0.59964677 0.60916497 0.61868318 0.62820138
 0.63771958 0.64723778 0.65675599 0.66627419 0.67579239 0.68531059
 0.6948288  0.704347   0.7138652  0.72338341 0.73290161 0.74241981
 0.75193801 0.76145622 0.77097442 0.78049262 0.79001082 0.79952903
 0.80904723 0.81856543 0.82808364 0.83760184 0.84712004 0.85663824
 0.86615645 0.87567465 0.88519285 0.89471105 0.90422926 0.91374746
 0.92326566 0.93278387 0.94230207 0.95182027]"
337,"[0.00933501 0.01867002 0.02800503 0.03734004 0.04667505 0.05601006
 0.06534507 0.07468008 0.08401509 0.0933501  0.10268511 0.11202012
 0.12135513 0.13069014 0.14002515 0.14936016 0.15869517 0.16803018
 0.17736519 0.1867002  0.1960352  0.20537021 0.21470522 0.22404023
 0.23337524 0.24271025 0.25204526 0.26138027 0.27071528 0.28005029
 0.2893853  0.29872031 0.30805532 0.31739033 0.32672534 0.33606035
 0.34539536 0.35473037 0.36406538 0.37340039 0.3827354  0.39207041
 0.40140542 0.41074043 0.42007544 0.42941045 0.43874546 0.44808047
 0.45741548 0.46675049 0.4760855  0.48542051 0.49475552 0.50409053
 0.51342554 0.52276055 0.53209556 0.54143057 0.55076558 0.56010059
 0.56943559 0.5787706  0.58810561 0.59744062 0.60677563 0.61611064
 0.62544565 0.63478066 0.64411567 0.65345068 0.66278569 0.6721207
 0.68145571 0.69079072 0.70012573 0.70946074 0.71879575 0.72813076
 0.73746577 0.74680078 0.75613579 0.7654708  0.77480581 0.78414082
 0.79347583 0.80281084 0.81214585 0.82148086 0.83081587 0.84015088
 0.84948589 0.8588209  0.86815591 0.87749092 0.88682593 0.89616094
 0.90549595 0.91483096 0.92416597 0.93350098]"
338,"[0.00940668 0.01881335 0.02822003 0.0376267  0.04703338 0.05644006
 0.06584673 0.07525341 0.08466008 0.09406676 0.10347344 0.11288011
 0.12228679 0.13169346 0.14110014 0.15050682 0.15991349 0.16932017
 0.17872684 0.18813352 0.1975402  0.20694687 0.21635355 0.22576022
 0.2351669  0.24457358 0.25398025 0.26338693 0.2727936  0.28220028
 0.29160696 0.30101363 0.31042031 0.31982698 0.32923366 0.33864034
 0.34804701 0.35745369 0.36686036 0.37626704 0.38567372 0.39508039
 0.40448707 0.41389374 0.42330042 0.4327071  0.44211377 0.45152045
 0.46092712 0.4703338  0.47974048 0.48914715 0.49855383 0.5079605
 0.51736718 0.52677386 0.53618053 0.54558721 0.55499388 0.56440056
 0.57380724 0.58321391 0.59262059 0.60202726 0.61143394 0.62084062
 0.63024729 0.63965397 0.64906064 0.65846732 0.667874   0.67728067
 0.68668735 0.69609402 0.7055007  0.71490738 0.72431405 0.73372073
 0.7431274  0.75253408 0.76194076 0.77134743 0.78075411 0.79016079
 0.79956746 0.80897414 0.81838081 0.82778749 0.83719417 0.84660084
 0.85600752 0.86541419 0.87482087 0.88422755 0.89363422 0.9030409
 0.91244757 0.92185425 0.93126093 0.9406676 ]"
339,"[0.00931134 0.01862267 0.02793401 0.03724534 0.04655668 0.05586801
 0.06517935 0.07449068 0.08380202 0.09311335 0.10242469 0.11173602
 0.12104736 0.13035869 0.13967003 0.14898136 0.1582927  0.16760403
 0.17691537 0.1862267  0.19553804 0.20484937 0.21416071 0.22347204
 0.23278338 0.24209471 0.25140605 0.26071738 0.27002872 0.27934005
 0.28865139 0.29796272 0.30727406 0.31658539 0.32589673 0.33520806
 0.3445194  0.35383073 0.36314207 0.3724534  0.38176474 0.39107607
 0.40038741 0.40969875 0.41901008 0.42832142 0.43763275 0.44694409
 0.45625542 0.46556676 0.47487809 0.48418943 0.49350076 0.5028121
 0.51212343 0.52143477 0.5307461  0.54005744 0.54936877 0.55868011
 0.56799144 0.57730278 0.58661411 0.59592545 0.60523678 0.61454812
 0.62385945 0.63317079 0.64248212 0.65179346 0.66110479 0.67041613
 0.67972746 0.6890388  0.69835013 0.70766147 0.7169728  0.72628414
 0.73559547 0.74490681 0.75421814 0.76352948 0.77284081 0.78215215
 0.79146348 0.80077482 0.81008616 0.81939749 0.82870883 0.83802016
 0.8473315  0.85664283 0.86595417 0.8752655  0.88457684 0.89388817
 0.90319951 0.91251084 0.92182218 0.93113351]"
340,"[0.00939339 0.01878679 0.02818018 0.03757358 0.04696697 0.05636036
 0.06575376 0.07514715 0.08454055 0.09393394 0.10332733 0.11272073
 0.12211412 0.13150751 0.14090091 0.1502943  0.1596877  0.16908109
 0.17847448 0.18786788 0.19726127 0.20665467 0.21604806 0.22544145
 0.23483485 0.24422824 0.25362164 0.26301503 0.27240842 0.28180182
 0.29119521 0.30058861 0.309982   0.31937539 0.32876879 0.33816218
 0.34755558 0.35694897 0.36634236 0.37573576 0.38512915 0.39452254
 0.40391594 0.41330933 0.42270273 0.43209612 0.44148951 0.45088291
 0.4602763  0.4696697  0.47906309 0.48845648 0.49784988 0.50724327
 0.51663667 0.52603006 0.53542345 0.54481685 0.55421024 0.56360364
 0.57299703 0.58239042 0.59178382 0.60117721 0.6105706  0.619964
 0.62935739 0.63875079 0.64814418 0.65753757 0.66693097 0.67632436
 0.68571776 0.69511115 0.70450454 0.71389794 0.72329133 0.73268473
 0.74207812 0.75147151 0.76086491 0.7702583  0.7796517  0.78904509
 0.79843848 0.80783188 0.81722527 0.82661866 0.83601206 0.84540545
 0.85479885 0.86419224 0.87358563 0.88297903 0.89237242 0.90176582
 0.91115921 0.9205526  0.929946   0.93933939]"
341,"[0.00940891 0.01881782 0.02822673 0.03763564 0.04704455 0.05645346
 0.06586237 0.07527128 0.08468019 0.0940891  0.10349801 0.11290692
 0.12231583 0.13172474 0.14113365 0.15054256 0.15995148 0.16936039
 0.1787693  0.18817821 0.19758712 0.20699603 0.21640494 0.22581385
 0.23522276 0.24463167 0.25404058 0.26344949 0.2728584  0.28226731
 0.29167622 0.30108513 0.31049404 0.31990295 0.32931186 0.33872077
 0.34812968 0.35753859 0.3669475  0.37635641 0.38576532 0.39517423
 0.40458314 0.41399205 0.42340096 0.43280987 0.44221878 0.45162769
 0.4610366  0.47044552 0.47985443 0.48926334 0.49867225 0.50808116
 0.51749007 0.52689898 0.53630789 0.5457168  0.55512571 0.56453462
 0.57394353 0.58335244 0.59276135 0.60217026 0.61157917 0.62098808
 0.63039699 0.6398059  0.64921481 0.65862372 0.66803263 0.67744154
 0.68685045 0.69625936 0.70566827 0.71507718 0.72448609 0.733895
 0.74330391 0.75271282 0.76212173 0.77153064 0.78093956 0.79034847
 0.79975738 0.80916629 0.8185752  0.82798411 0.83739302 0.84680193
 0.85621084 0.86561975 0.87502866 0.88443757 0.89384648 0.90325539
 0.9126643  0.92207321 0.93148212 0.94089103]"
342,"[0.00947131 0.01894263 0.02841394 0.03788526 0.04735657 0.05682789
 0.0662992  0.07577052 0.08524183 0.09471314 0.10418446 0.11365577
 0.12312709 0.1325984  0.14206972 0.15154103 0.16101235 0.17048366
 0.17995497 0.18942629 0.1988976  0.20836892 0.21784023 0.22731155
 0.23678286 0.24625417 0.25572549 0.2651968  0.27466812 0.28413943
 0.29361075 0.30308206 0.31255338 0.32202469 0.331496   0.34096732
 0.35043863 0.35990995 0.36938126 0.37885258 0.38832389 0.39779521
 0.40726652 0.41673783 0.42620915 0.43568046 0.44515178 0.45462309
 0.46409441 0.47356572 0.48303704 0.49250835 0.50197966 0.51145098
 0.52092229 0.53039361 0.53986492 0.54933624 0.55880755 0.56827886
 0.57775018 0.58722149 0.59669281 0.60616412 0.61563544 0.62510675
 0.63457807 0.64404938 0.65352069 0.66299201 0.67246332 0.68193464
 0.69140595 0.70087727 0.71034858 0.7198199  0.72929121 0.73876252
 0.74823384 0.75770515 0.76717647 0.77664778 0.7861191  0.79559041
 0.80506173 0.81453304 0.82400435 0.83347567 0.84294698 0.8524183
 0.86188961 0.87136093 0.88083224 0.89030355 0.89977487 0.90924618
 0.9187175  0.92818881 0.93766013 0.94713144]"
343,"[7.77115774e-16 9.48083369e-03 1.89616674e-02 2.84425011e-02
 3.79233348e-02 4.74041684e-02 5.68850021e-02 6.63658358e-02
 7.58466695e-02 8.53275032e-02 9.48083369e-02 1.04289171e-01
 1.13770004e-01 1.23250838e-01 1.32731672e-01 1.42212505e-01
 1.51693339e-01 1.61174173e-01 1.70655006e-01 1.80135840e-01
 1.89616674e-01 1.99097507e-01 2.08578341e-01 2.18059175e-01
 2.27540009e-01 2.37020842e-01 2.46501676e-01 2.55982510e-01
 2.65463343e-01 2.74944177e-01 2.84425011e-01 2.93905844e-01
 3.03386678e-01 3.12867512e-01 3.22348345e-01 3.31829179e-01
 3.41310013e-01 3.50790846e-01 3.60271680e-01 3.69752514e-01
 3.79233348e-01 3.88714181e-01 3.98195015e-01 4.07675849e-01
 4.17156682e-01 4.26637516e-01 4.36118350e-01 4.45599183e-01
 4.55080017e-01 4.64560851e-01 4.74041684e-01 4.83522518e-01
 4.93003352e-01 5.02484185e-01 5.11965019e-01 5.21445853e-01
 5.30926687e-01 5.40407520e-01 5.49888354e-01 5.59369188e-01
 5.68850021e-01 5.78330855e-01 5.87811689e-01 5.97292522e-01
 6.06773356e-01 6.16254190e-01 6.25735023e-01 6.35215857e-01
 6.44696691e-01 6.54177524e-01 6.63658358e-01 6.73139192e-01
 6.82620026e-01 6.92100859e-01 7.01581693e-01 7.11062527e-01
 7.20543360e-01 7.30024194e-01 7.39505028e-01 7.48985861e-01
 7.58466695e-01 7.67947529e-01 7.77428362e-01 7.86909196e-01
 7.96390030e-01 8.05870863e-01 8.15351697e-01 8.24832531e-01
 8.34313365e-01 8.43794198e-01 8.53275032e-01 8.62755866e-01
 8.72236699e-01 8.81717533e-01 8.91198367e-01 9.00679200e-01
 9.10160034e-01 9.19640868e-01 9.29121701e-01 9.38602535e-01]"
344,"[0.00938879 0.01877757 0.02816636 0.03755515 0.04694393 0.05633272
 0.0657215  0.07511029 0.08449908 0.09388786 0.10327665 0.11266544
 0.12205422 0.13144301 0.14083179 0.15022058 0.15960937 0.16899815
 0.17838694 0.18777573 0.19716451 0.2065533  0.21594208 0.22533087
 0.23471966 0.24410844 0.25349723 0.26288602 0.2722748  0.28166359
 0.29105237 0.30044116 0.30982995 0.31921873 0.32860752 0.33799631
 0.34738509 0.35677388 0.36616266 0.37555145 0.38494024 0.39432902
 0.40371781 0.4131066  0.42249538 0.43188417 0.44127295 0.45066174
 0.46005053 0.46943931 0.4788281  0.48821689 0.49760567 0.50699446
 0.51638324 0.52577203 0.53516082 0.5445496  0.55393839 0.56332718
 0.57271596 0.58210475 0.59149353 0.60088232 0.61027111 0.61965989
 0.62904868 0.63843747 0.64782625 0.65721504 0.66660383 0.67599261
 0.6853814  0.69477018 0.70415897 0.71354776 0.72293654 0.73232533
 0.74171412 0.7511029  0.76049169 0.76988047 0.77926926 0.78865805
 0.79804683 0.80743562 0.81682441 0.82621319 0.83560198 0.84499076
 0.85437955 0.86376834 0.87315712 0.88254591 0.8919347  0.90132348
 0.91071227 0.92010105 0.92948984 0.93887863]"
345,"[0.00942427 0.01884855 0.02827282 0.0376971  0.04712137 0.05654564
 0.06596992 0.07539419 0.08481846 0.09424274 0.10366701 0.11309129
 0.12251556 0.13193983 0.14136411 0.15078838 0.16021265 0.16963693
 0.1790612  0.18848548 0.19790975 0.20733402 0.2167583  0.22618257
 0.23560684 0.24503112 0.25445539 0.26387967 0.27330394 0.28272821
 0.29215249 0.30157676 0.31100104 0.32042531 0.32984958 0.33927386
 0.34869813 0.3581224  0.36754668 0.37697095 0.38639523 0.3958195
 0.40524377 0.41466805 0.42409232 0.43351659 0.44294087 0.45236514
 0.46178942 0.47121369 0.48063796 0.49006224 0.49948651 0.50891078
 0.51833506 0.52775933 0.53718361 0.54660788 0.55603215 0.56545643
 0.5748807  0.58430498 0.59372925 0.60315352 0.6125778  0.62200207
 0.63142634 0.64085062 0.65027489 0.65969917 0.66912344 0.67854771
 0.68797199 0.69739626 0.70682053 0.71624481 0.72566908 0.73509336
 0.74451763 0.7539419  0.76336618 0.77279045 0.78221472 0.791639
 0.80106327 0.81048755 0.81991182 0.82933609 0.83876037 0.84818464
 0.85760892 0.86703319 0.87645746 0.88588174 0.89530601 0.90473028
 0.91415456 0.92357883 0.93300311 0.94242738]"
346,"[0.00940884 0.01881768 0.02822652 0.03763536 0.0470442  0.05645304
 0.06586188 0.07527072 0.08467956 0.0940884  0.10349724 0.11290608
 0.12231492 0.13172376 0.1411326  0.15054144 0.15995028 0.16935912
 0.17876796 0.1881768  0.19758564 0.20699448 0.21640332 0.22581216
 0.235221   0.24462984 0.25403868 0.26344752 0.27285636 0.2822652
 0.29167404 0.30108288 0.31049172 0.31990056 0.3293094  0.33871824
 0.34812708 0.35753592 0.36694476 0.3763536  0.38576244 0.39517128
 0.40458012 0.41398896 0.4233978  0.43280664 0.44221548 0.45162432
 0.46103316 0.470442   0.47985084 0.48925968 0.49866852 0.50807736
 0.5174862  0.52689504 0.53630388 0.54571272 0.55512156 0.5645304
 0.57393924 0.58334808 0.59275692 0.60216576 0.6115746  0.62098344
 0.63039228 0.63980112 0.64920996 0.6586188  0.66802764 0.67743648
 0.68684532 0.69625416 0.705663   0.71507184 0.72448068 0.73388952
 0.74329836 0.7527072  0.76211604 0.77152488 0.78093372 0.79034256
 0.7997514  0.80916024 0.81856907 0.82797791 0.83738675 0.84679559
 0.85620443 0.86561327 0.87502211 0.88443095 0.89383979 0.90324863
 0.91265747 0.92206631 0.93147515 0.94088399]"
347,"[0.00929333 0.01858666 0.02787998 0.03717331 0.04646664 0.05575997
 0.06505329 0.07434662 0.08363995 0.09293328 0.10222661 0.11151993
 0.12081326 0.13010659 0.13939992 0.14869325 0.15798657 0.1672799
 0.17657323 0.18586656 0.19515988 0.20445321 0.21374654 0.22303987
 0.2323332  0.24162652 0.25091985 0.26021318 0.26950651 0.27879984
 0.28809316 0.29738649 0.30667982 0.31597315 0.32526647 0.3345598
 0.34385313 0.35314646 0.36243979 0.37173311 0.38102644 0.39031977
 0.3996131  0.40890643 0.41819975 0.42749308 0.43678641 0.44607974
 0.45537306 0.46466639 0.47395972 0.48325305 0.49254638 0.5018397
 0.51113303 0.52042636 0.52971969 0.53901302 0.54830634 0.55759967
 0.566893   0.57618633 0.58547965 0.59477298 0.60406631 0.61335964
 0.62265297 0.63194629 0.64123962 0.65053295 0.65982628 0.66911961
 0.67841293 0.68770626 0.69699959 0.70629292 0.71558624 0.72487957
 0.7341729  0.74346623 0.75275956 0.76205288 0.77134621 0.78063954
 0.78993287 0.7992262  0.80851952 0.81781285 0.82710618 0.83639951
 0.84569283 0.85498616 0.86427949 0.87357282 0.88286615 0.89215947
 0.9014528  0.91074613 0.92003946 0.92933279]"
348,"[0.0094584  0.01891679 0.02837519 0.03783358 0.04729198 0.05675038
 0.06620877 0.07566717 0.08512556 0.09458396 0.10404235 0.11350075
 0.12295915 0.13241754 0.14187594 0.15133433 0.16079273 0.17025113
 0.17970952 0.18916792 0.19862631 0.20808471 0.2175431  0.2270015
 0.2364599  0.24591829 0.25537669 0.26483508 0.27429348 0.28375188
 0.29321027 0.30266867 0.31212706 0.32158546 0.33104385 0.34050225
 0.34996065 0.35941904 0.36887744 0.37833583 0.38779423 0.39725263
 0.40671102 0.41616942 0.42562781 0.43508621 0.4445446  0.454003
 0.4634614  0.47291979 0.48237819 0.49183658 0.50129498 0.51075338
 0.52021177 0.52967017 0.53912856 0.54858696 0.55804535 0.56750375
 0.57696215 0.58642054 0.59587894 0.60533733 0.61479573 0.62425413
 0.63371252 0.64317092 0.65262931 0.66208771 0.6715461  0.6810045
 0.6904629  0.69992129 0.70937969 0.71883808 0.72829648 0.73775488
 0.74721327 0.75667167 0.76613006 0.77558846 0.78504685 0.79450525
 0.80396365 0.81342204 0.82288044 0.83233883 0.84179723 0.85125563
 0.86071402 0.87017242 0.87963081 0.88908921 0.8985476  0.908006
 0.9174644  0.92692279 0.93638119 0.94583958]"
