,Q
371,"[0.00923501 0.01847001 0.02770502 0.03694003 0.04617503 0.05541004
 0.06464504 0.07388005 0.08311506 0.09235006 0.10158507 0.11082008
 0.12005508 0.12929009 0.1385251  0.1477601  0.15699511 0.16623012
 0.17546512 0.18470013 0.19393513 0.20317014 0.21240515 0.22164015
 0.23087516 0.24011017 0.24934517 0.25858018 0.26781519 0.27705019
 0.2862852  0.29552021 0.30475521 0.31399022 0.32322522 0.33246023
 0.34169524 0.35093024 0.36016525 0.36940026 0.37863526 0.38787027
 0.39710528 0.40634028 0.41557529 0.42481029 0.4340453  0.44328031
 0.45251531 0.46175032 0.47098533 0.48022033 0.48945534 0.49869035
 0.50792535 0.51716036 0.52639537 0.53563037 0.54486538 0.55410038
 0.56333539 0.5725704  0.5818054  0.59104041 0.60027542 0.60951042
 0.61874543 0.62798044 0.63721544 0.64645045 0.65568545 0.66492046
 0.67415547 0.68339047 0.69262548 0.70186049 0.71109549 0.7203305
 0.72956551 0.73880051 0.74803552 0.75727053 0.76650553 0.77574054
 0.78497554 0.79421055 0.80344556 0.81268056 0.82191557 0.83115058
 0.84038558 0.84962059 0.8588556  0.8680906  0.87732561 0.88656062
 0.89579562 0.90503063 0.91426563 0.92350064]"
372,"[0.00921583 0.01843166 0.02764749 0.03686332 0.04607915 0.05529498
 0.06451081 0.07372664 0.08294247 0.09215831 0.10137414 0.11058997
 0.1198058  0.12902163 0.13823746 0.14745329 0.15666912 0.16588495
 0.17510078 0.18431661 0.19353244 0.20274827 0.2119641  0.22117993
 0.23039576 0.23961159 0.24882742 0.25804326 0.26725909 0.27647492
 0.28569075 0.29490658 0.30412241 0.31333824 0.32255407 0.3317699
 0.34098573 0.35020156 0.35941739 0.36863322 0.37784905 0.38706488
 0.39628071 0.40549654 0.41471237 0.42392821 0.43314404 0.44235987
 0.4515757  0.46079153 0.47000736 0.47922319 0.48843902 0.49765485
 0.50687068 0.51608651 0.52530234 0.53451817 0.543734   0.55294983
 0.56216566 0.57138149 0.58059732 0.58981315 0.59902899 0.60824482
 0.61746065 0.62667648 0.63589231 0.64510814 0.65432397 0.6635398
 0.67275563 0.68197146 0.69118729 0.70040312 0.70961895 0.71883478
 0.72805061 0.73726644 0.74648227 0.7556981  0.76491394 0.77412977
 0.7833456  0.79256143 0.80177726 0.81099309 0.82020892 0.82942475
 0.83864058 0.84785641 0.85707224 0.86628807 0.8755039  0.88471973
 0.89393556 0.90315139 0.91236722 0.92158305]"
373,"[0.00927792 0.01855584 0.02783375 0.03711167 0.04638959 0.05566751
 0.06494543 0.07422334 0.08350126 0.09277918 0.1020571  0.11133502
 0.12061294 0.12989085 0.13916877 0.14844669 0.15772461 0.16700253
 0.17628044 0.18555836 0.19483628 0.2041142  0.21339212 0.22267003
 0.23194795 0.24122587 0.25050379 0.25978171 0.26905963 0.27833754
 0.28761546 0.29689338 0.3061713  0.31544922 0.32472713 0.33400505
 0.34328297 0.35256089 0.36183881 0.37111672 0.38039464 0.38967256
 0.39895048 0.4082284  0.41750632 0.42678423 0.43606215 0.44534007
 0.45461799 0.46389591 0.47317382 0.48245174 0.49172966 0.50100758
 0.5102855  0.51956341 0.52884133 0.53811925 0.54739717 0.55667509
 0.565953   0.57523092 0.58450884 0.59378676 0.60306468 0.6123426
 0.62162051 0.63089843 0.64017635 0.64945427 0.65873219 0.6680101
 0.67728802 0.68656594 0.69584386 0.70512178 0.71439969 0.72367761
 0.73295553 0.74223345 0.75151137 0.76078929 0.7700672  0.77934512
 0.78862304 0.79790096 0.80717888 0.81645679 0.82573471 0.83501263
 0.84429055 0.85356847 0.86284638 0.8721243  0.88140222 0.89068014
 0.89995806 0.90923597 0.91851389 0.92779181]"
374,"[0.0092919  0.0185838  0.0278757  0.0371676  0.0464595  0.0557514
 0.0650433  0.0743352  0.0836271  0.092919   0.1022109  0.1115028
 0.1207947  0.1300866  0.1393785  0.1486704  0.1579623  0.1672542
 0.1765461  0.185838   0.1951299  0.2044218  0.2137137  0.2230056
 0.2322975  0.2415894  0.2508813  0.2601732  0.2694651  0.278757
 0.2880489  0.2973408  0.3066327  0.31592461 0.32521651 0.33450841
 0.34380031 0.35309221 0.36238411 0.37167601 0.38096791 0.39025981
 0.39955171 0.40884361 0.41813551 0.42742741 0.43671931 0.44601121
 0.45530311 0.46459501 0.47388691 0.48317881 0.49247071 0.50176261
 0.51105451 0.52034641 0.52963831 0.53893021 0.54822211 0.55751401
 0.56680591 0.57609781 0.58538971 0.59468161 0.60397351 0.61326541
 0.62255731 0.63184921 0.64114111 0.65043301 0.65972491 0.66901681
 0.67830871 0.68760061 0.69689251 0.70618441 0.71547631 0.72476821
 0.73406011 0.74335201 0.75264391 0.76193581 0.77122771 0.78051961
 0.78981151 0.79910341 0.80839531 0.81768721 0.82697911 0.83627101
 0.84556291 0.85485481 0.86414671 0.87343861 0.88273051 0.89202241
 0.90131431 0.91060621 0.91989811 0.92919001]"
375,"[0.00925118 0.01850235 0.02775353 0.03700471 0.04625588 0.05550706
 0.06475824 0.07400942 0.08326059 0.09251177 0.10176295 0.11101412
 0.1202653  0.12951648 0.13876765 0.14801883 0.15727001 0.16652118
 0.17577236 0.18502354 0.19427472 0.20352589 0.21277707 0.22202825
 0.23127942 0.2405306  0.24978178 0.25903295 0.26828413 0.27753531
 0.28678649 0.29603766 0.30528884 0.31454002 0.32379119 0.33304237
 0.34229355 0.35154472 0.3607959  0.37004708 0.37929825 0.38854943
 0.39780061 0.40705179 0.41630296 0.42555414 0.43480532 0.44405649
 0.45330767 0.46255885 0.47181002 0.4810612  0.49031238 0.49956355
 0.50881473 0.51806591 0.52731709 0.53656826 0.54581944 0.55507062
 0.56432179 0.57357297 0.58282415 0.59207532 0.6013265  0.61057768
 0.61982885 0.62908003 0.63833121 0.64758239 0.65683356 0.66608474
 0.67533592 0.68458709 0.69383827 0.70308945 0.71234062 0.7215918
 0.73084298 0.74009416 0.74934533 0.75859651 0.76784769 0.77709886
 0.78635004 0.79560122 0.80485239 0.81410357 0.82335475 0.83260592
 0.8418571  0.85110828 0.86035946 0.86961063 0.87886181 0.88811299
 0.89736416 0.90661534 0.91586652 0.92511769]"
376,"[-4.77417417e-15  9.20931349e-03  1.84186270e-02  2.76279405e-02
  3.68372539e-02  4.60465674e-02  5.52558809e-02  6.44651944e-02
  7.36745079e-02  8.28838214e-02  9.20931349e-02  1.01302448e-01
  1.10511762e-01  1.19721075e-01  1.28930389e-01  1.38139702e-01
  1.47349016e-01  1.56558329e-01  1.65767643e-01  1.74976956e-01
  1.84186270e-01  1.93395583e-01  2.02604897e-01  2.11814210e-01
  2.21023524e-01  2.30232837e-01  2.39442151e-01  2.48651464e-01
  2.57860778e-01  2.67070091e-01  2.76279405e-01  2.85488718e-01
  2.94698032e-01  3.03907345e-01  3.13116659e-01  3.22325972e-01
  3.31535285e-01  3.40744599e-01  3.49953912e-01  3.59163226e-01
  3.68372539e-01  3.77581853e-01  3.86791166e-01  3.96000480e-01
  4.05209793e-01  4.14419107e-01  4.23628420e-01  4.32837734e-01
  4.42047047e-01  4.51256361e-01  4.60465674e-01  4.69674988e-01
  4.78884301e-01  4.88093615e-01  4.97302928e-01  5.06512242e-01
  5.15721555e-01  5.24930869e-01  5.34140182e-01  5.43349496e-01
  5.52558809e-01  5.61768123e-01  5.70977436e-01  5.80186750e-01
  5.89396063e-01  5.98605377e-01  6.07814690e-01  6.17024004e-01
  6.26233317e-01  6.35442631e-01  6.44651944e-01  6.53861258e-01
  6.63070571e-01  6.72279884e-01  6.81489198e-01  6.90698511e-01
  6.99907825e-01  7.09117138e-01  7.18326452e-01  7.27535765e-01
  7.36745079e-01  7.45954392e-01  7.55163706e-01  7.64373019e-01
  7.73582333e-01  7.82791646e-01  7.92000960e-01  8.01210273e-01
  8.10419587e-01  8.19628900e-01  8.28838214e-01  8.38047527e-01
  8.47256841e-01  8.56466154e-01  8.65675468e-01  8.74884781e-01
  8.84094095e-01  8.93303408e-01  9.02512722e-01  9.11722035e-01]"
377,"[0.00921785 0.0184357  0.02765355 0.0368714  0.04608926 0.05530711
 0.06452496 0.07374281 0.08296066 0.09217851 0.10139636 0.11061421
 0.11983206 0.12904992 0.13826777 0.14748562 0.15670347 0.16592132
 0.17513917 0.18435702 0.19357487 0.20279272 0.21201058 0.22122843
 0.23044628 0.23966413 0.24888198 0.25809983 0.26731768 0.27653553
 0.28575338 0.29497124 0.30418909 0.31340694 0.32262479 0.33184264
 0.34106049 0.35027834 0.35949619 0.36871404 0.3779319  0.38714975
 0.3963676  0.40558545 0.4148033  0.42402115 0.433239   0.44245685
 0.4516747  0.46089255 0.47011041 0.47932826 0.48854611 0.49776396
 0.50698181 0.51619966 0.52541751 0.53463536 0.54385321 0.55307107
 0.56228892 0.57150677 0.58072462 0.58994247 0.59916032 0.60837817
 0.61759602 0.62681387 0.63603173 0.64524958 0.65446743 0.66368528
 0.67290313 0.68212098 0.69133883 0.70055668 0.70977453 0.71899239
 0.72821024 0.73742809 0.74664594 0.75586379 0.76508164 0.77429949
 0.78351734 0.79273519 0.80195305 0.8111709  0.82038875 0.8296066
 0.83882445 0.8480423  0.85726015 0.866478   0.87569585 0.88491371
 0.89413156 0.90334941 0.91256726 0.92178511]"
378,"[0.00922622 0.01845245 0.02767867 0.03690489 0.04613112 0.05535734
 0.06458357 0.07380979 0.08303601 0.09226224 0.10148846 0.11071468
 0.11994091 0.12916713 0.13839335 0.14761958 0.1568458  0.16607202
 0.17529825 0.18452447 0.1937507  0.20297692 0.21220314 0.22142937
 0.23065559 0.23988181 0.24910804 0.25833426 0.26756048 0.27678671
 0.28601293 0.29523915 0.30446538 0.3136916  0.32291783 0.33214405
 0.34137027 0.3505965  0.35982272 0.36904894 0.37827517 0.38750139
 0.39672761 0.40595384 0.41518006 0.42440629 0.43363251 0.44285873
 0.45208496 0.46131118 0.4705374  0.47976363 0.48898985 0.49821607
 0.5074423  0.51666852 0.52589474 0.53512097 0.54434719 0.55357342
 0.56279964 0.57202586 0.58125209 0.59047831 0.59970453 0.60893076
 0.61815698 0.6273832  0.63660943 0.64583565 0.65506187 0.6642881
 0.67351432 0.68274055 0.69196677 0.70119299 0.71041922 0.71964544
 0.72887166 0.73809789 0.74732411 0.75655033 0.76577656 0.77500278
 0.784229   0.79345523 0.80268145 0.81190768 0.8211339  0.83036012
 0.83958635 0.84881257 0.85803879 0.86726502 0.87649124 0.88571746
 0.89494369 0.90416991 0.91339614 0.92262236]"
379,"[0.00924172 0.01848344 0.02772517 0.03696689 0.04620861 0.05545033
 0.06469205 0.07393378 0.0831755  0.09241722 0.10165894 0.11090066
 0.12014239 0.12938411 0.13862583 0.14786755 0.15710927 0.166351
 0.17559272 0.18483444 0.19407616 0.20331788 0.21255961 0.22180133
 0.23104305 0.24028477 0.24952649 0.25876822 0.26800994 0.27725166
 0.28649338 0.2957351  0.30497683 0.31421855 0.32346027 0.33270199
 0.34194371 0.35118544 0.36042716 0.36966888 0.3789106  0.38815232
 0.39739405 0.40663577 0.41587749 0.42511921 0.43436093 0.44360266
 0.45284438 0.4620861  0.47132782 0.48056954 0.48981127 0.49905299
 0.50829471 0.51753643 0.52677815 0.53601988 0.5452616  0.55450332
 0.56374504 0.57298676 0.58222849 0.59147021 0.60071193 0.60995365
 0.61919537 0.6284371  0.63767882 0.64692054 0.65616226 0.66540398
 0.67464571 0.68388743 0.69312915 0.70237087 0.71161259 0.72085432
 0.73009604 0.73933776 0.74857948 0.7578212  0.76706293 0.77630465
 0.78554637 0.79478809 0.80402981 0.81327154 0.82251326 0.83175498
 0.8409967  0.85023842 0.85948015 0.86872187 0.87796359 0.88720531
 0.89644703 0.90568876 0.91493048 0.9241722 ]"
380,"[0.00924961 0.01849921 0.02774882 0.03699842 0.04624803 0.05549764
 0.06474724 0.07399685 0.08324645 0.09249606 0.10174567 0.11099527
 0.12024488 0.12949448 0.13874409 0.1479937  0.1572433  0.16649291
 0.17574251 0.18499212 0.19424173 0.20349133 0.21274094 0.22199054
 0.23124015 0.24048976 0.24973936 0.25898897 0.26823858 0.27748818
 0.28673779 0.29598739 0.305237   0.31448661 0.32373621 0.33298582
 0.34223542 0.35148503 0.36073464 0.36998424 0.37923385 0.38848345
 0.39773306 0.40698267 0.41623227 0.42548188 0.43473148 0.44398109
 0.4532307  0.4624803  0.47172991 0.48097951 0.49022912 0.49947873
 0.50872833 0.51797794 0.52722754 0.53647715 0.54572676 0.55497636
 0.56422597 0.57347557 0.58272518 0.59197479 0.60122439 0.610474
 0.6197236  0.62897321 0.63822282 0.64747242 0.65672203 0.66597163
 0.67522124 0.68447085 0.69372045 0.70297006 0.71221966 0.72146927
 0.73071888 0.73996848 0.74921809 0.7584677  0.7677173  0.77696691
 0.78621651 0.79546612 0.80471573 0.81396533 0.82321494 0.83246454
 0.84171415 0.85096376 0.86021336 0.86946297 0.87871257 0.88796218
 0.89721179 0.90646139 0.915711   0.9249606 ]"
381,"[0.00928258 0.01856516 0.02784773 0.03713031 0.04641289 0.05569547
 0.06497805 0.07426062 0.0835432  0.09282578 0.10210836 0.11139094
 0.12067351 0.12995609 0.13923867 0.14852125 0.15780383 0.1670864
 0.17636898 0.18565156 0.19493414 0.20421672 0.21349929 0.22278187
 0.23206445 0.24134703 0.25062961 0.25991219 0.26919476 0.27847734
 0.28775992 0.2970425  0.30632508 0.31560765 0.32489023 0.33417281
 0.34345539 0.35273797 0.36202054 0.37130312 0.3805857  0.38986828
 0.39915086 0.40843343 0.41771601 0.42699859 0.43628117 0.44556375
 0.45484632 0.4641289  0.47341148 0.48269406 0.49197664 0.50125921
 0.51054179 0.51982437 0.52910695 0.53838953 0.5476721  0.55695468
 0.56623726 0.57551984 0.58480242 0.59408499 0.60336757 0.61265015
 0.62193273 0.63121531 0.64049788 0.64978046 0.65906304 0.66834562
 0.6776282  0.68691077 0.69619335 0.70547593 0.71475851 0.72404109
 0.73332367 0.74260624 0.75188882 0.7611714  0.77045398 0.77973656
 0.78901913 0.79830171 0.80758429 0.81686687 0.82614945 0.83543202
 0.8447146  0.85399718 0.86327976 0.87256234 0.88184491 0.89112749
 0.90041007 0.90969265 0.91897523 0.9282578 ]"
382,"[0.00928871 0.01857742 0.02786613 0.03715484 0.04644355 0.05573226
 0.06502097 0.07430968 0.08359839 0.0928871  0.10217581 0.11146452
 0.12075323 0.13004194 0.13933066 0.14861937 0.15790808 0.16719679
 0.1764855  0.18577421 0.19506292 0.20435163 0.21364034 0.22292905
 0.23221776 0.24150647 0.25079518 0.26008389 0.2693726  0.27866131
 0.28795002 0.29723873 0.30652744 0.31581615 0.32510486 0.33439357
 0.34368228 0.35297099 0.3622597  0.37154841 0.38083712 0.39012583
 0.39941454 0.40870325 0.41799197 0.42728068 0.43656939 0.4458581
 0.45514681 0.46443552 0.47372423 0.48301294 0.49230165 0.50159036
 0.51087907 0.52016778 0.52945649 0.5387452  0.54803391 0.55732262
 0.56661133 0.57590004 0.58518875 0.59447746 0.60376617 0.61305488
 0.62234359 0.6316323  0.64092101 0.65020972 0.65949843 0.66878714
 0.67807585 0.68736456 0.69665328 0.70594199 0.7152307  0.72451941
 0.73380812 0.74309683 0.75238554 0.76167425 0.77096296 0.78025167
 0.78954038 0.79882909 0.8081178  0.81740651 0.82669522 0.83598393
 0.84527264 0.85456135 0.86385006 0.87313877 0.88242748 0.89171619
 0.9010049  0.91029361 0.91958232 0.92887103]"
383,"[0.00929127 0.01858254 0.02787381 0.03716508 0.04645635 0.05574763
 0.0650389  0.07433017 0.08362144 0.09291271 0.10220398 0.11149525
 0.12078652 0.13007779 0.13936906 0.14866034 0.15795161 0.16724288
 0.17653415 0.18582542 0.19511669 0.20440796 0.21369923 0.2229905
 0.23228177 0.24157305 0.25086432 0.26015559 0.26944686 0.27873813
 0.2880294  0.29732067 0.30661194 0.31590321 0.32519448 0.33448576
 0.34377703 0.3530683  0.36235957 0.37165084 0.38094211 0.39023338
 0.39952465 0.40881592 0.41810719 0.42739846 0.43668974 0.44598101
 0.45527228 0.46456355 0.47385482 0.48314609 0.49243736 0.50172863
 0.5110199  0.52031117 0.52960245 0.53889372 0.54818499 0.55747626
 0.56676753 0.5760588  0.58535007 0.59464134 0.60393261 0.61322388
 0.62251516 0.63180643 0.6410977  0.65038897 0.65968024 0.66897151
 0.67826278 0.68755405 0.69684532 0.70613659 0.71542786 0.72471914
 0.73401041 0.74330168 0.75259295 0.76188422 0.77117549 0.78046676
 0.78975803 0.7990493  0.80834057 0.81763185 0.82692312 0.83621439
 0.84550566 0.85479693 0.8640882  0.87337947 0.88267074 0.89196201
 0.90125328 0.91054456 0.91983583 0.9291271 ]"
384,"[0.00929273 0.01858545 0.02787818 0.03717091 0.04646363 0.05575636
 0.06504908 0.07434181 0.08363454 0.09292726 0.10221999 0.11151272
 0.12080544 0.13009817 0.13939089 0.14868362 0.15797635 0.16726907
 0.1765618  0.18585453 0.19514725 0.20443998 0.2137327  0.22302543
 0.23231816 0.24161088 0.25090361 0.26019634 0.26948906 0.27878179
 0.28807451 0.29736724 0.30665997 0.31595269 0.32524542 0.33453815
 0.34383087 0.3531236  0.36241632 0.37170905 0.38100178 0.3902945
 0.39958723 0.40887996 0.41817268 0.42746541 0.43675813 0.44605086
 0.45534359 0.46463631 0.47392904 0.48322177 0.49251449 0.50180722
 0.51109994 0.52039267 0.5296854  0.53897812 0.54827085 0.55756358
 0.5668563  0.57614903 0.58544175 0.59473448 0.60402721 0.61331993
 0.62261266 0.63190539 0.64119811 0.65049084 0.65978356 0.66907629
 0.67836902 0.68766174 0.69695447 0.7062472  0.71553992 0.72483265
 0.73412537 0.7434181  0.75271083 0.76200355 0.77129628 0.78058901
 0.78988173 0.79917446 0.80846719 0.81775991 0.82705264 0.83634536
 0.84563809 0.85493082 0.86422354 0.87351627 0.882809   0.89210172
 0.90139445 0.91068717 0.9199799  0.92927263]"
385,"[0.00929262 0.01858525 0.02787787 0.0371705  0.04646312 0.05575575
 0.06504837 0.074341   0.08363362 0.09292625 0.10221887 0.1115115
 0.12080412 0.13009675 0.13938937 0.148682   0.15797462 0.16726725
 0.17655987 0.18585249 0.19514512 0.20443774 0.21373037 0.22302299
 0.23231562 0.24160824 0.25090087 0.26019349 0.26948612 0.27877874
 0.28807137 0.29736399 0.30665662 0.31594924 0.32524187 0.33453449
 0.34382712 0.35311974 0.36241236 0.37170499 0.38099761 0.39029024
 0.39958286 0.40887549 0.41816811 0.42746074 0.43675336 0.44604599
 0.45533861 0.46463124 0.47392386 0.48321649 0.49250911 0.50180174
 0.51109436 0.52038698 0.52967961 0.53897223 0.54826486 0.55755748
 0.56685011 0.57614273 0.58543536 0.59472798 0.60402061 0.61331323
 0.62260586 0.63189848 0.64119111 0.65048373 0.65977636 0.66906898
 0.67836161 0.68765423 0.69694685 0.70623948 0.7155321  0.72482473
 0.73411735 0.74340998 0.7527026  0.76199523 0.77128785 0.78058048
 0.7898731  0.79916573 0.80845835 0.81775098 0.8270436  0.83633623
 0.84562885 0.85492148 0.8642141  0.87350672 0.88279935 0.89209197
 0.9013846  0.91067722 0.91996985 0.92926247]"
386,"[0.00930276 0.01860553 0.02790829 0.03721106 0.04651382 0.05581659
 0.06511935 0.07442212 0.08372488 0.09302765 0.10233041 0.11163317
 0.12093594 0.1302387  0.13954147 0.14884423 0.158147   0.16744976
 0.17675253 0.18605529 0.19535805 0.20466082 0.21396358 0.22326635
 0.23256911 0.24187188 0.25117464 0.26047741 0.26978017 0.27908294
 0.2883857  0.29768846 0.30699123 0.31629399 0.32559676 0.33489952
 0.34420229 0.35350505 0.36280782 0.37211058 0.38141335 0.39071611
 0.40001887 0.40932164 0.4186244  0.42792717 0.43722993 0.4465327
 0.45583546 0.46513823 0.47444099 0.48374375 0.49304652 0.50234928
 0.51165205 0.52095481 0.53025758 0.53956034 0.54886311 0.55816587
 0.56746864 0.5767714  0.58607416 0.59537693 0.60467969 0.61398246
 0.62328522 0.63258799 0.64189075 0.65119352 0.66049628 0.66979905
 0.67910181 0.68840457 0.69770734 0.7070101  0.71631287 0.72561563
 0.7349184  0.74422116 0.75352393 0.76282669 0.77212945 0.78143222
 0.79073498 0.80003775 0.80934051 0.81864328 0.82794604 0.83724881
 0.84655157 0.85585434 0.8651571  0.87445986 0.88376263 0.89306539
 0.90236816 0.91167092 0.92097369 0.93027645]"
387,"[0.00930602 0.01861203 0.02791805 0.03722407 0.04653009 0.0558361
 0.06514212 0.07444814 0.08375415 0.09306017 0.10236619 0.1116722
 0.12097822 0.13028424 0.13959026 0.14889627 0.15820229 0.16750831
 0.17681432 0.18612034 0.19542636 0.20473237 0.21403839 0.22334441
 0.23265043 0.24195644 0.25126246 0.26056848 0.26987449 0.27918051
 0.28848653 0.29779254 0.30709856 0.31640458 0.3257106  0.33501661
 0.34432263 0.35362865 0.36293466 0.37224068 0.3815467  0.39085271
 0.40015873 0.40946475 0.41877077 0.42807678 0.4373828  0.44668882
 0.45599483 0.46530085 0.47460687 0.48391288 0.4932189  0.50252492
 0.51183094 0.52113695 0.53044297 0.53974899 0.549055   0.55836102
 0.56766704 0.57697305 0.58627907 0.59558509 0.60489111 0.61419712
 0.62350314 0.63280916 0.64211517 0.65142119 0.66072721 0.67003322
 0.67933924 0.68864526 0.69795128 0.70725729 0.71656331 0.72586933
 0.73517534 0.74448136 0.75378738 0.76309339 0.77239941 0.78170543
 0.79101145 0.80031746 0.80962348 0.8189295  0.82823551 0.83754153
 0.84684755 0.85615356 0.86545958 0.8747656  0.88407162 0.89337763
 0.90268365 0.91198967 0.92129568 0.9306017 ]"
388,"[0.00930746 0.01861492 0.02792237 0.03722983 0.04653729 0.05584475
 0.06515221 0.07445966 0.08376712 0.09307458 0.10238204 0.1116895
 0.12099695 0.13030441 0.13961187 0.14891933 0.15822679 0.16753424
 0.1768417  0.18614916 0.19545662 0.20476408 0.21407154 0.22337899
 0.23268645 0.24199391 0.25130137 0.26060883 0.26991628 0.27922374
 0.2885312  0.29783866 0.30714612 0.31645357 0.32576103 0.33506849
 0.34437595 0.35368341 0.36299086 0.37229832 0.38160578 0.39091324
 0.4002207  0.40952815 0.41883561 0.42814307 0.43745053 0.44675799
 0.45606544 0.4653729  0.47468036 0.48398782 0.49329528 0.50260273
 0.51191019 0.52121765 0.53052511 0.53983257 0.54914002 0.55844748
 0.56775494 0.5770624  0.58636986 0.59567731 0.60498477 0.61429223
 0.62359969 0.63290715 0.64221461 0.65152206 0.66082952 0.67013698
 0.67944444 0.6887519  0.69805935 0.70736681 0.71667427 0.72598173
 0.73528919 0.74459664 0.7539041  0.76321156 0.77251902 0.78182648
 0.79113393 0.80044139 0.80974885 0.81905631 0.82836377 0.83767122
 0.84697868 0.85628614 0.8655936  0.87490106 0.88420851 0.89351597
 0.90282343 0.91213089 0.92143835 0.9307458 ]"
389,"[0.00930741 0.01861483 0.02792224 0.03722966 0.04653707 0.05584449
 0.0651519  0.07445931 0.08376673 0.09307414 0.10238156 0.11168897
 0.12099638 0.1303038  0.13961121 0.14891863 0.15822604 0.16753346
 0.17684087 0.18614828 0.1954557  0.20476311 0.21407053 0.22337794
 0.23268536 0.24199277 0.25130018 0.2606076  0.26991501 0.27922243
 0.28852984 0.29783725 0.30714467 0.31645208 0.3257595  0.33506691
 0.34437433 0.35368174 0.36298915 0.37229657 0.38160398 0.3909114
 0.40021881 0.40952622 0.41883364 0.42814105 0.43744847 0.44675588
 0.4560633  0.46537071 0.47467812 0.48398554 0.49329295 0.50260037
 0.51190778 0.5212152  0.53052261 0.53983002 0.54913744 0.55844485
 0.56775227 0.57705968 0.58636709 0.59567451 0.60498192 0.61428934
 0.62359675 0.63290417 0.64221158 0.65151899 0.66082641 0.67013382
 0.67944124 0.68874865 0.69805607 0.70736348 0.71667089 0.72597831
 0.73528572 0.74459314 0.75390055 0.76320796 0.77251538 0.78182279
 0.79113021 0.80043762 0.80974504 0.81905245 0.82835986 0.83766728
 0.84697469 0.85628211 0.86558952 0.87489693 0.88420435 0.89351176
 0.90281918 0.91212659 0.92143401 0.93074142]"
