,Q
348,"[0.00929744 0.01859488 0.02789232 0.03718976 0.0464872  0.05578464
 0.06508208 0.07437952 0.08367696 0.0929744  0.10227183 0.11156927
 0.12086671 0.13016415 0.13946159 0.14875903 0.15805647 0.16735391
 0.17665135 0.18594879 0.19524623 0.20454367 0.21384111 0.22313855
 0.23243599 0.24173343 0.25103087 0.26032831 0.26962575 0.27892319
 0.28822063 0.29751806 0.3068155  0.31611294 0.32541038 0.33470782
 0.34400526 0.3533027  0.36260014 0.37189758 0.38119502 0.39049246
 0.3997899  0.40908734 0.41838478 0.42768222 0.43697966 0.4462771
 0.45557454 0.46487198 0.47416942 0.48346686 0.49276429 0.50206173
 0.51135917 0.52065661 0.52995405 0.53925149 0.54854893 0.55784637
 0.56714381 0.57644125 0.58573869 0.59503613 0.60433357 0.61363101
 0.62292845 0.63222589 0.64152333 0.65082077 0.66011821 0.66941565
 0.67871309 0.68801052 0.69730796 0.7066054  0.71590284 0.72520028
 0.73449772 0.74379516 0.7530926  0.76239004 0.77168748 0.78098492
 0.79028236 0.7995798  0.80887724 0.81817468 0.82747212 0.83676956
 0.846067   0.85536444 0.86466188 0.87395932 0.88325675 0.89255419
 0.90185163 0.91114907 0.92044651 0.92974395]"
349,"[0.00908195 0.0181639  0.02724585 0.0363278  0.04540975 0.0544917
 0.06357366 0.07265561 0.08173756 0.09081951 0.09990146 0.10898341
 0.11806536 0.12714731 0.13622926 0.14531121 0.15439316 0.16347511
 0.17255706 0.18163902 0.19072097 0.19980292 0.20888487 0.21796682
 0.22704877 0.23613072 0.24521267 0.25429462 0.26337657 0.27245852
 0.28154047 0.29062243 0.29970438 0.30878633 0.31786828 0.32695023
 0.33603218 0.34511413 0.35419608 0.36327803 0.37235998 0.38144193
 0.39052388 0.39960583 0.40868779 0.41776974 0.42685169 0.43593364
 0.44501559 0.45409754 0.46317949 0.47226144 0.48134339 0.49042534
 0.49950729 0.50858924 0.51767119 0.52675315 0.5358351  0.54491705
 0.553999   0.56308095 0.5721629  0.58124485 0.5903268  0.59940875
 0.6084907  0.61757265 0.6266546  0.63573655 0.64481851 0.65390046
 0.66298241 0.67206436 0.68114631 0.69022826 0.69931021 0.70839216
 0.71747411 0.72655606 0.73563801 0.74471996 0.75380191 0.76288387
 0.77196582 0.78104777 0.79012972 0.79921167 0.80829362 0.81737557
 0.82645752 0.83553947 0.84462142 0.85370337 0.86278532 0.87186728
 0.88094923 0.89003118 0.89911313 0.90819508]"
350,"[0.00907015 0.0181403  0.02721045 0.0362806  0.04535074 0.05442089
 0.06349104 0.07256119 0.08163134 0.09070149 0.09977164 0.10884179
 0.11791193 0.12698208 0.13605223 0.14512238 0.15419253 0.16326268
 0.17233283 0.18140298 0.19047313 0.19954327 0.20861342 0.21768357
 0.22675372 0.23582387 0.24489402 0.25396417 0.26303432 0.27210446
 0.28117461 0.29024476 0.29931491 0.30838506 0.31745521 0.32652536
 0.33559551 0.34466565 0.3537358  0.36280595 0.3718761  0.38094625
 0.3900164  0.39908655 0.4081567  0.41722685 0.42629699 0.43536714
 0.44443729 0.45350744 0.46257759 0.47164774 0.48071789 0.48978804
 0.49885818 0.50792833 0.51699848 0.52606863 0.53513878 0.54420893
 0.55327908 0.56234923 0.57141938 0.58048952 0.58955967 0.59862982
 0.60769997 0.61677012 0.62584027 0.63491042 0.64398057 0.65305071
 0.66212086 0.67119101 0.68026116 0.68933131 0.69840146 0.70747161
 0.71654176 0.7256119  0.73468205 0.7437522  0.75282235 0.7618925
 0.77096265 0.7800328  0.78910295 0.7981731  0.80724324 0.81631339
 0.82538354 0.83445369 0.84352384 0.85259399 0.86166414 0.87073429
 0.87980443 0.88887458 0.89794473 0.90701488]"
351,"[0.0090568  0.01811359 0.02717039 0.03622718 0.04528398 0.05434078
 0.06339757 0.07245437 0.08151116 0.09056796 0.09962476 0.10868155
 0.11773835 0.12679515 0.13585194 0.14490874 0.15396553 0.16302233
 0.17207913 0.18113592 0.19019272 0.19924951 0.20830631 0.21736311
 0.2264199  0.2354767  0.24453349 0.25359029 0.26264709 0.27170388
 0.28076068 0.28981747 0.29887427 0.30793107 0.31698786 0.32604466
 0.33510146 0.34415825 0.35321505 0.36227184 0.37132864 0.38038544
 0.38944223 0.39849903 0.40755582 0.41661262 0.42566942 0.43472621
 0.44378301 0.4528398  0.4618966  0.4709534  0.48001019 0.48906699
 0.49812378 0.50718058 0.51623738 0.52529417 0.53435097 0.54340777
 0.55246456 0.56152136 0.57057815 0.57963495 0.58869175 0.59774854
 0.60680534 0.61586213 0.62491893 0.63397573 0.64303252 0.65208932
 0.66114611 0.67020291 0.67925971 0.6883165  0.6973733  0.70643009
 0.71548689 0.72454369 0.73360048 0.74265728 0.75171408 0.76077087
 0.76982767 0.77888446 0.78794126 0.79699806 0.80605485 0.81511165
 0.82416844 0.83322524 0.84228204 0.85133883 0.86039563 0.86945242
 0.87850922 0.88756602 0.89662281 0.90567961]"
352,"[0.00906311 0.01812623 0.02718934 0.03625245 0.04531557 0.05437868
 0.06344179 0.0725049  0.08156802 0.09063113 0.09969424 0.10875736
 0.11782047 0.12688358 0.1359467  0.14500981 0.15407292 0.16313603
 0.17219915 0.18126226 0.19032537 0.19938849 0.2084516  0.21751471
 0.22657783 0.23564094 0.24470405 0.25376717 0.26283028 0.27189339
 0.2809565  0.29001962 0.29908273 0.30814584 0.31720896 0.32627207
 0.33533518 0.3443983  0.35346141 0.36252452 0.37158764 0.38065075
 0.38971386 0.39877697 0.40784009 0.4169032  0.42596631 0.43502943
 0.44409254 0.45315565 0.46221877 0.47128188 0.48034499 0.4894081
 0.49847122 0.50753433 0.51659744 0.52566056 0.53472367 0.54378678
 0.5528499  0.56191301 0.57097612 0.58003924 0.58910235 0.59816546
 0.60722857 0.61629169 0.6253548  0.63441791 0.64348103 0.65254414
 0.66160725 0.67067037 0.67973348 0.68879659 0.6978597  0.70692282
 0.71598593 0.72504904 0.73411216 0.74317527 0.75223838 0.7613015
 0.77036461 0.77942772 0.78849084 0.79755395 0.80661706 0.81568017
 0.82474329 0.8338064  0.84286951 0.85193263 0.86099574 0.87005885
 0.87912197 0.88818508 0.89724819 0.9063113 ]"
353,"[0.00905152 0.01810305 0.02715457 0.0362061  0.04525762 0.05430914
 0.06336067 0.07241219 0.08146372 0.09051524 0.09956676 0.10861829
 0.11766981 0.12672134 0.13577286 0.14482438 0.15387591 0.16292743
 0.17197896 0.18103048 0.190082   0.19913353 0.20818505 0.21723658
 0.2262881  0.23533962 0.24439115 0.25344267 0.26249419 0.27154572
 0.28059724 0.28964877 0.29870029 0.30775181 0.31680334 0.32585486
 0.33490639 0.34395791 0.35300943 0.36206096 0.37111248 0.38016401
 0.38921553 0.39826705 0.40731858 0.4163701  0.42542163 0.43447315
 0.44352467 0.4525762  0.46162772 0.47067925 0.47973077 0.48878229
 0.49783382 0.50688534 0.51593687 0.52498839 0.53403991 0.54309144
 0.55214296 0.56119449 0.57024601 0.57929753 0.58834906 0.59740058
 0.60645211 0.61550363 0.62455515 0.63360668 0.6426582  0.65170973
 0.66076125 0.66981277 0.6788643  0.68791582 0.69696735 0.70601887
 0.71507039 0.72412192 0.73317344 0.74222496 0.75127649 0.76032801
 0.76937954 0.77843106 0.78748258 0.79653411 0.80558563 0.81463716
 0.82368868 0.8327402  0.84179173 0.85084325 0.85989478 0.8689463
 0.87799782 0.88704935 0.89610087 0.9051524 ]"
354,"[0.00922757 0.01845514 0.0276827  0.03691027 0.04613784 0.05536541
 0.06459297 0.07382054 0.08304811 0.09227568 0.10150325 0.11073081
 0.11995838 0.12918595 0.13841352 0.14764109 0.15686865 0.16609622
 0.17532379 0.18455136 0.19377892 0.20300649 0.21223406 0.22146163
 0.2306892  0.23991676 0.24914433 0.2583719  0.26759947 0.27682704
 0.2860546  0.29528217 0.30450974 0.31373731 0.32296487 0.33219244
 0.34142001 0.35064758 0.35987515 0.36910271 0.37833028 0.38755785
 0.39678542 0.40601299 0.41524055 0.42446812 0.43369569 0.44292326
 0.45215082 0.46137839 0.47060596 0.47983353 0.4890611  0.49828866
 0.50751623 0.5167438  0.52597137 0.53519894 0.5444265  0.55365407
 0.56288164 0.57210921 0.58133677 0.59056434 0.59979191 0.60901948
 0.61824705 0.62747461 0.63670218 0.64592975 0.65515732 0.66438489
 0.67361245 0.68284002 0.69206759 0.70129516 0.71052272 0.71975029
 0.72897786 0.73820543 0.747433   0.75666056 0.76588813 0.7751157
 0.78434327 0.79357084 0.8027984  0.81202597 0.82125354 0.83048111
 0.83970867 0.84893624 0.85816381 0.86739138 0.87661895 0.88584651
 0.89507408 0.90430165 0.91352922 0.92275679]"
355,"[-1.66553625e-15  9.24711492e-03  1.84942298e-02  2.77413447e-02
  3.69884597e-02  4.62355746e-02  5.54826895e-02  6.47298044e-02
  7.39769193e-02  8.32240342e-02  9.24711492e-02  1.01718264e-01
  1.10965379e-01  1.20212494e-01  1.29459609e-01  1.38706724e-01
  1.47953839e-01  1.57200954e-01  1.66448068e-01  1.75695183e-01
  1.84942298e-01  1.94189413e-01  2.03436528e-01  2.12683643e-01
  2.21930758e-01  2.31177873e-01  2.40424988e-01  2.49672103e-01
  2.58919218e-01  2.68166333e-01  2.77413447e-01  2.86660562e-01
  2.95907677e-01  3.05154792e-01  3.14401907e-01  3.23649022e-01
  3.32896137e-01  3.42143252e-01  3.51390367e-01  3.60637482e-01
  3.69884597e-01  3.79131712e-01  3.88378826e-01  3.97625941e-01
  4.06873056e-01  4.16120171e-01  4.25367286e-01  4.34614401e-01
  4.43861516e-01  4.53108631e-01  4.62355746e-01  4.71602861e-01
  4.80849976e-01  4.90097091e-01  4.99344205e-01  5.08591320e-01
  5.17838435e-01  5.27085550e-01  5.36332665e-01  5.45579780e-01
  5.54826895e-01  5.64074010e-01  5.73321125e-01  5.82568240e-01
  5.91815355e-01  6.01062470e-01  6.10309584e-01  6.19556699e-01
  6.28803814e-01  6.38050929e-01  6.47298044e-01  6.56545159e-01
  6.65792274e-01  6.75039389e-01  6.84286504e-01  6.93533619e-01
  7.02780734e-01  7.12027849e-01  7.21274963e-01  7.30522078e-01
  7.39769193e-01  7.49016308e-01  7.58263423e-01  7.67510538e-01
  7.76757653e-01  7.86004768e-01  7.95251883e-01  8.04498998e-01
  8.13746113e-01  8.22993228e-01  8.32240342e-01  8.41487457e-01
  8.50734572e-01  8.59981687e-01  8.69228802e-01  8.78475917e-01
  8.87723032e-01  8.96970147e-01  9.06217262e-01  9.15464377e-01]"
356,"[3.55279437e-15 9.07975073e-03 1.81595015e-02 2.72392522e-02
 3.63190029e-02 4.53987537e-02 5.44785044e-02 6.35582551e-02
 7.26380059e-02 8.17177566e-02 9.07975073e-02 9.98772581e-02
 1.08957009e-01 1.18036760e-01 1.27116510e-01 1.36196261e-01
 1.45276012e-01 1.54355762e-01 1.63435513e-01 1.72515264e-01
 1.81595015e-01 1.90674765e-01 1.99754516e-01 2.08834267e-01
 2.17914018e-01 2.26993768e-01 2.36073519e-01 2.45153270e-01
 2.54233021e-01 2.63312771e-01 2.72392522e-01 2.81472273e-01
 2.90552023e-01 2.99631774e-01 3.08711525e-01 3.17791276e-01
 3.26871026e-01 3.35950777e-01 3.45030528e-01 3.54110279e-01
 3.63190029e-01 3.72269780e-01 3.81349531e-01 3.90429282e-01
 3.99509032e-01 4.08588783e-01 4.17668534e-01 4.26748285e-01
 4.35828035e-01 4.44907786e-01 4.53987537e-01 4.63067287e-01
 4.72147038e-01 4.81226789e-01 4.90306540e-01 4.99386290e-01
 5.08466041e-01 5.17545792e-01 5.26625543e-01 5.35705293e-01
 5.44785044e-01 5.53864795e-01 5.62944546e-01 5.72024296e-01
 5.81104047e-01 5.90183798e-01 5.99263548e-01 6.08343299e-01
 6.17423050e-01 6.26502801e-01 6.35582551e-01 6.44662302e-01
 6.53742053e-01 6.62821804e-01 6.71901554e-01 6.80981305e-01
 6.90061056e-01 6.99140807e-01 7.08220557e-01 7.17300308e-01
 7.26380059e-01 7.35459809e-01 7.44539560e-01 7.53619311e-01
 7.62699062e-01 7.71778812e-01 7.80858563e-01 7.89938314e-01
 7.99018065e-01 8.08097815e-01 8.17177566e-01 8.26257317e-01
 8.35337068e-01 8.44416818e-01 8.53496569e-01 8.62576320e-01
 8.71656070e-01 8.80735821e-01 8.89815572e-01 8.98895323e-01]"
357,"[0.00903055 0.0180611  0.02709166 0.03612221 0.04515276 0.05418331
 0.06321386 0.07224442 0.08127497 0.09030552 0.09933607 0.10836662
 0.11739718 0.12642773 0.13545828 0.14448883 0.15351938 0.16254993
 0.17158049 0.18061104 0.18964159 0.19867214 0.20770269 0.21673325
 0.2257638  0.23479435 0.2438249  0.25285545 0.26188601 0.27091656
 0.27994711 0.28897766 0.29800821 0.30703877 0.31606932 0.32509987
 0.33413042 0.34316097 0.35219153 0.36122208 0.37025263 0.37928318
 0.38831373 0.39734429 0.40637484 0.41540539 0.42443594 0.43346649
 0.44249704 0.4515276  0.46055815 0.4695887  0.47861925 0.4876498
 0.49668036 0.50571091 0.51474146 0.52377201 0.53280256 0.54183312
 0.55086367 0.55989422 0.56892477 0.57795532 0.58698588 0.59601643
 0.60504698 0.61407753 0.62310808 0.63213864 0.64116919 0.65019974
 0.65923029 0.66826084 0.6772914  0.68632195 0.6953525  0.70438305
 0.7134136  0.72244415 0.73147471 0.74050526 0.74953581 0.75856636
 0.76759691 0.77662747 0.78565802 0.79468857 0.80371912 0.81274967
 0.82178023 0.83081078 0.83984133 0.84887188 0.85790243 0.86693299
 0.87596354 0.88499409 0.89402464 0.90305519]"
358,"[0.00904765 0.0180953  0.02714295 0.0361906  0.04523825 0.0542859
 0.06333355 0.0723812  0.08142885 0.0904765  0.09952415 0.1085718
 0.11761945 0.1266671  0.13571475 0.1447624  0.15381004 0.16285769
 0.17190534 0.18095299 0.19000064 0.19904829 0.20809594 0.21714359
 0.22619124 0.23523889 0.24428654 0.25333419 0.26238184 0.27142949
 0.28047714 0.28952479 0.29857244 0.30762009 0.31666774 0.32571539
 0.33476304 0.34381069 0.35285834 0.36190599 0.37095364 0.38000129
 0.38904894 0.39809659 0.40714424 0.41619189 0.42523954 0.43428719
 0.44333483 0.45238248 0.46143013 0.47047778 0.47952543 0.48857308
 0.49762073 0.50666838 0.51571603 0.52476368 0.53381133 0.54285898
 0.55190663 0.56095428 0.57000193 0.57904958 0.58809723 0.59714488
 0.60619253 0.61524018 0.62428783 0.63333548 0.64238313 0.65143078
 0.66047843 0.66952608 0.67857373 0.68762138 0.69666903 0.70571668
 0.71476433 0.72381198 0.73285963 0.74190727 0.75095492 0.76000257
 0.76905022 0.77809787 0.78714552 0.79619317 0.80524082 0.81428847
 0.82333612 0.83238377 0.84143142 0.85047907 0.85952672 0.86857437
 0.87762202 0.88666967 0.89571732 0.90476497]"
359,"[0.00900344 0.01800688 0.02701031 0.03601375 0.04501719 0.05402063
 0.06302407 0.07202751 0.08103094 0.09003438 0.09903782 0.10804126
 0.1170447  0.12604813 0.13505157 0.14405501 0.15305845 0.16206189
 0.17106533 0.18006876 0.1890722  0.19807564 0.20707908 0.21608252
 0.22508595 0.23408939 0.24309283 0.25209627 0.26109971 0.27010315
 0.27910658 0.28811002 0.29711346 0.3061169  0.31512034 0.32412377
 0.33312721 0.34213065 0.35113409 0.36013753 0.36914097 0.3781444
 0.38714784 0.39615128 0.40515472 0.41415816 0.42316159 0.43216503
 0.44116847 0.45017191 0.45917535 0.46817879 0.47718222 0.48618566
 0.4951891  0.50419254 0.51319598 0.52219941 0.53120285 0.54020629
 0.54920973 0.55821317 0.56721661 0.57622004 0.58522348 0.59422692
 0.60323036 0.6122338  0.62123723 0.63024067 0.63924411 0.64824755
 0.65725099 0.66625442 0.67525786 0.6842613  0.69326474 0.70226818
 0.71127162 0.72027505 0.72927849 0.73828193 0.74728537 0.75628881
 0.76529224 0.77429568 0.78329912 0.79230256 0.801306   0.81030944
 0.81931287 0.82831631 0.83731975 0.84632319 0.85532663 0.86433006
 0.8733335  0.88233694 0.89134038 0.90034382]"
360,"[0.00901774 0.01803548 0.02705322 0.03607096 0.0450887  0.05410644
 0.06312418 0.07214193 0.08115967 0.09017741 0.09919515 0.10821289
 0.11723063 0.12624837 0.13526611 0.14428385 0.15330159 0.16231933
 0.17133707 0.18035481 0.18937255 0.19839029 0.20740804 0.21642578
 0.22544352 0.23446126 0.243479   0.25249674 0.26151448 0.27053222
 0.27954996 0.2885677  0.29758544 0.30660318 0.31562092 0.32463866
 0.3336564  0.34267415 0.35169189 0.36070963 0.36972737 0.37874511
 0.38776285 0.39678059 0.40579833 0.41481607 0.42383381 0.43285155
 0.44186929 0.45088703 0.45990477 0.46892251 0.47794026 0.486958
 0.49597574 0.50499348 0.51401122 0.52302896 0.5320467  0.54106444
 0.55008218 0.55909992 0.56811766 0.5771354  0.58615314 0.59517088
 0.60418862 0.61320637 0.62222411 0.63124185 0.64025959 0.64927733
 0.65829507 0.66731281 0.67633055 0.68534829 0.69436603 0.70338377
 0.71240151 0.72141925 0.73043699 0.73945473 0.74847248 0.75749022
 0.76650796 0.7755257  0.78454344 0.79356118 0.80257892 0.81159666
 0.8206144  0.82963214 0.83864988 0.84766762 0.85668536 0.8657031
 0.87472084 0.88373859 0.89275633 0.90177407]"
361,"[0.00915444 0.01830887 0.02746331 0.03661775 0.04577218 0.05492662
 0.06408106 0.07323549 0.08238993 0.09154436 0.1006988  0.10985324
 0.11900767 0.12816211 0.13731655 0.14647098 0.15562542 0.16477986
 0.17393429 0.18308873 0.19224317 0.2013976  0.21055204 0.21970647
 0.22886091 0.23801535 0.24716978 0.25632422 0.26547866 0.27463309
 0.28378753 0.29294197 0.3020964  0.31125084 0.32040528 0.32955971
 0.33871415 0.34786858 0.35702302 0.36617746 0.37533189 0.38448633
 0.39364077 0.4027952  0.41194964 0.42110408 0.43025851 0.43941295
 0.44856739 0.45772182 0.46687626 0.47603069 0.48518513 0.49433957
 0.503494   0.51264844 0.52180288 0.53095731 0.54011175 0.54926619
 0.55842062 0.56757506 0.5767295  0.58588393 0.59503837 0.6041928
 0.61334724 0.62250168 0.63165611 0.64081055 0.64996499 0.65911942
 0.66827386 0.6774283  0.68658273 0.69573717 0.70489161 0.71404604
 0.72320048 0.73235491 0.74150935 0.75066379 0.75981822 0.76897266
 0.7781271  0.78728153 0.79643597 0.80559041 0.81474484 0.82389928
 0.83305372 0.84220815 0.85136259 0.86051702 0.86967146 0.8788259
 0.88798033 0.89713477 0.90628921 0.91544364]"
362,"[0.00919458 0.01838916 0.02758374 0.03677832 0.0459729  0.05516748
 0.06436206 0.07355664 0.08275122 0.0919458  0.10114038 0.11033496
 0.11952954 0.12872412 0.1379187  0.14711328 0.15630786 0.16550244
 0.17469702 0.1838916  0.19308617 0.20228075 0.21147533 0.22066991
 0.22986449 0.23905907 0.24825365 0.25744823 0.26664281 0.27583739
 0.28503197 0.29422655 0.30342113 0.31261571 0.32181029 0.33100487
 0.34019945 0.34939403 0.35858861 0.36778319 0.37697777 0.38617235
 0.39536693 0.40456151 0.41375609 0.42295067 0.43214525 0.44133983
 0.45053441 0.45972899 0.46892357 0.47811815 0.48731273 0.49650731
 0.50570189 0.51489647 0.52409105 0.53328563 0.54248021 0.55167479
 0.56086937 0.57006395 0.57925852 0.5884531  0.59764768 0.60684226
 0.61603684 0.62523142 0.634426   0.64362058 0.65281516 0.66200974
 0.67120432 0.6803989  0.68959348 0.69878806 0.70798264 0.71717722
 0.7263718  0.73556638 0.74476096 0.75395554 0.76315012 0.7723447
 0.78153928 0.79073386 0.79992844 0.80912302 0.8183176  0.82751218
 0.83670676 0.84590134 0.85509592 0.8642905  0.87348508 0.88267966
 0.89187424 0.90106882 0.9102634  0.91945798]"
363,"[0.00920903 0.01841806 0.02762709 0.03683612 0.04604515 0.05525418
 0.06446321 0.07367225 0.08288128 0.09209031 0.10129934 0.11050837
 0.1197174  0.12892643 0.13813546 0.14734449 0.15655352 0.16576255
 0.17497158 0.18418061 0.19338964 0.20259868 0.21180771 0.22101674
 0.23022577 0.2394348  0.24864383 0.25785286 0.26706189 0.27627092
 0.28547995 0.29468898 0.30389801 0.31310704 0.32231607 0.3315251
 0.34073414 0.34994317 0.3591522  0.36836123 0.37757026 0.38677929
 0.39598832 0.40519735 0.41440638 0.42361541 0.43282444 0.44203347
 0.4512425  0.46045153 0.46966056 0.4788696  0.48807863 0.49728766
 0.50649669 0.51570572 0.52491475 0.53412378 0.54333281 0.55254184
 0.56175087 0.5709599  0.58016893 0.58937796 0.59858699 0.60779603
 0.61700506 0.62621409 0.63542312 0.64463215 0.65384118 0.66305021
 0.67225924 0.68146827 0.6906773  0.69988633 0.70909536 0.71830439
 0.72751342 0.73672245 0.74593149 0.75514052 0.76434955 0.77355858
 0.78276761 0.79197664 0.80118567 0.8103947  0.81960373 0.82881276
 0.83802179 0.84723082 0.85643985 0.86564888 0.87485791 0.88406695
 0.89327598 0.90248501 0.91169404 0.92090307]"
364,"[0.00907782 0.01815565 0.02723347 0.03631129 0.04538911 0.05446694
 0.06354476 0.07262258 0.0817004  0.09077823 0.09985605 0.10893387
 0.11801169 0.12708952 0.13616734 0.14524516 0.15432299 0.16340081
 0.17247863 0.18155645 0.19063428 0.1997121  0.20878992 0.21786774
 0.22694557 0.23602339 0.24510121 0.25417903 0.26325686 0.27233468
 0.2814125  0.29049033 0.29956815 0.30864597 0.31772379 0.32680162
 0.33587944 0.34495726 0.35403508 0.36311291 0.37219073 0.38126855
 0.39034637 0.3994242  0.40850202 0.41757984 0.42665767 0.43573549
 0.44481331 0.45389113 0.46296896 0.47204678 0.4811246  0.49020242
 0.49928025 0.50835807 0.51743589 0.52651371 0.53559154 0.54466936
 0.55374718 0.56282501 0.57190283 0.58098065 0.59005847 0.5991363
 0.60821412 0.61729194 0.62636976 0.63544759 0.64452541 0.65360323
 0.66268105 0.67175888 0.6808367  0.68991452 0.69899235 0.70807017
 0.71714799 0.72622581 0.73530364 0.74438146 0.75345928 0.7625371
 0.77161493 0.78069275 0.78977057 0.7988484  0.80792622 0.81700404
 0.82608186 0.83515969 0.84423751 0.85331533 0.86239315 0.87147098
 0.8805488  0.88962662 0.89870444 0.90778227]"
365,"[0.00906961 0.01813922 0.02720883 0.03627845 0.04534806 0.05441767
 0.06348728 0.07255689 0.0816265  0.09069612 0.09976573 0.10883534
 0.11790495 0.12697456 0.13604417 0.14511378 0.1541834  0.16325301
 0.17232262 0.18139223 0.19046184 0.19953145 0.20860107 0.21767068
 0.22674029 0.2358099  0.24487951 0.25394912 0.26301873 0.27208835
 0.28115796 0.29022757 0.29929718 0.30836679 0.3174364  0.32650602
 0.33557563 0.34464524 0.35371485 0.36278446 0.37185407 0.38092368
 0.3899933  0.39906291 0.40813252 0.41720213 0.42627174 0.43534135
 0.44441097 0.45348058 0.46255019 0.4716198  0.48068941 0.48975902
 0.49882863 0.50789825 0.51696786 0.52603747 0.53510708 0.54417669
 0.5532463  0.56231592 0.57138553 0.58045514 0.58952475 0.59859436
 0.60766397 0.61673358 0.6258032  0.63487281 0.64394242 0.65301203
 0.66208164 0.67115125 0.68022087 0.68929048 0.69836009 0.7074297
 0.71649931 0.72556892 0.73463853 0.74370815 0.75277776 0.76184737
 0.77091698 0.77998659 0.7890562  0.79812582 0.80719543 0.81626504
 0.82533465 0.83440426 0.84347387 0.85254348 0.8616131  0.87068271
 0.87975232 0.88882193 0.89789154 0.90696115]"
