,Q
423,"[0.00903873 0.01807746 0.0271162  0.03615493 0.04519366 0.05423239
 0.06327112 0.07230986 0.08134859 0.09038732 0.09942605 0.10846479
 0.11750352 0.12654225 0.13558098 0.14461971 0.15365845 0.16269718
 0.17173591 0.18077464 0.18981337 0.19885211 0.20789084 0.21692957
 0.2259683  0.23500703 0.24404577 0.2530845  0.26212323 0.27116196
 0.28020069 0.28923943 0.29827816 0.30731689 0.31635562 0.32539436
 0.33443309 0.34347182 0.35251055 0.36154928 0.37058802 0.37962675
 0.38866548 0.39770421 0.40674294 0.41578168 0.42482041 0.43385914
 0.44289787 0.4519366  0.46097534 0.47001407 0.4790528  0.48809153
 0.49713026 0.506169   0.51520773 0.52424646 0.53328519 0.54232393
 0.55136266 0.56040139 0.56944012 0.57847885 0.58751759 0.59655632
 0.60559505 0.61463378 0.62367251 0.63271125 0.64174998 0.65078871
 0.65982744 0.66886617 0.67790491 0.68694364 0.69598237 0.7050211
 0.71405983 0.72309857 0.7321373  0.74117603 0.75021476 0.7592535
 0.76829223 0.77733096 0.78636969 0.79540842 0.80444716 0.81348589
 0.82252462 0.83156335 0.84060208 0.84964082 0.85867955 0.86771828
 0.87675701 0.88579574 0.89483448 0.90387321]"
424,"[0.00904489 0.01808978 0.02713467 0.03617956 0.04522446 0.05426935
 0.06331424 0.07235913 0.08140402 0.09044891 0.0994938  0.10853869
 0.11758359 0.12662848 0.13567337 0.14471826 0.15376315 0.16280804
 0.17185293 0.18089782 0.18994272 0.19898761 0.2080325  0.21707739
 0.22612228 0.23516717 0.24421206 0.25325695 0.26230185 0.27134674
 0.28039163 0.28943652 0.29848141 0.3075263  0.31657119 0.32561608
 0.33466098 0.34370587 0.35275076 0.36179565 0.37084054 0.37988543
 0.38893032 0.39797521 0.40702011 0.416065   0.42510989 0.43415478
 0.44319967 0.45224456 0.46128945 0.47033434 0.47937924 0.48842413
 0.49746902 0.50651391 0.5155588  0.52460369 0.53364858 0.54269347
 0.55173837 0.56078326 0.56982815 0.57887304 0.58791793 0.59696282
 0.60600771 0.6150526  0.6240975  0.63314239 0.64218728 0.65123217
 0.66027706 0.66932195 0.67836684 0.68741173 0.69645663 0.70550152
 0.71454641 0.7235913  0.73263619 0.74168108 0.75072597 0.75977086
 0.76881576 0.77786065 0.78690554 0.79595043 0.80499532 0.81404021
 0.8230851  0.83212999 0.84117489 0.85021978 0.85926467 0.86830956
 0.87735445 0.88639934 0.89544423 0.90448912]"
425,"[0.00904754 0.01809509 0.02714263 0.03619018 0.04523772 0.05428527
 0.06333281 0.07238036 0.0814279  0.09047545 0.09952299 0.10857053
 0.11761808 0.12666562 0.13571317 0.14476071 0.15380826 0.1628558
 0.17190335 0.18095089 0.18999844 0.19904598 0.20809352 0.21714107
 0.22618861 0.23523616 0.2442837  0.25333125 0.26237879 0.27142634
 0.28047388 0.28952142 0.29856897 0.30761651 0.31666406 0.3257116
 0.33475915 0.34380669 0.35285424 0.36190178 0.37094933 0.37999687
 0.38904441 0.39809196 0.4071395  0.41618705 0.42523459 0.43428214
 0.44332968 0.45237723 0.46142477 0.47047232 0.47951986 0.4885674
 0.49761495 0.50666249 0.51571004 0.52475758 0.53380513 0.54285267
 0.55190022 0.56094776 0.56999531 0.57904285 0.58809039 0.59713794
 0.60618548 0.61523303 0.62428057 0.63332812 0.64237566 0.65142321
 0.66047075 0.66951829 0.67856584 0.68761338 0.69666093 0.70570847
 0.71475602 0.72380356 0.73285111 0.74189865 0.7509462  0.75999374
 0.76904128 0.77808883 0.78713637 0.79618392 0.80523146 0.81427901
 0.82332655 0.8323741  0.84142164 0.85046919 0.85951673 0.86856427
 0.87761182 0.88665936 0.89570691 0.90475445]"
426,"[0.00904886 0.01809773 0.02714659 0.03619545 0.04524431 0.05429318
 0.06334204 0.0723909  0.08143977 0.09048863 0.09953749 0.10858635
 0.11763522 0.12668408 0.13573294 0.1447818  0.15383067 0.16287953
 0.17192839 0.18097726 0.19002612 0.19907498 0.20812384 0.21717271
 0.22622157 0.23527043 0.2443193  0.25336816 0.26241702 0.27146588
 0.28051475 0.28956361 0.29861247 0.30766133 0.3167102  0.32575906
 0.33480792 0.34385679 0.35290565 0.36195451 0.37100337 0.38005224
 0.3891011  0.39814996 0.40719883 0.41624769 0.42529655 0.43434541
 0.44339428 0.45244314 0.461492   0.47054087 0.47958973 0.48863859
 0.49768745 0.50673632 0.51578518 0.52483404 0.5338829  0.54293177
 0.55198063 0.56102949 0.57007836 0.57912722 0.58817608 0.59722494
 0.60627381 0.61532267 0.62437153 0.6334204  0.64246926 0.65151812
 0.66056698 0.66961585 0.67866471 0.68771357 0.69676243 0.7058113
 0.71486016 0.72390902 0.73295789 0.74200675 0.75105561 0.76010447
 0.76915334 0.7782022  0.78725106 0.79629993 0.80534879 0.81439765
 0.82344651 0.83249538 0.84154424 0.8505931  0.85964197 0.86869083
 0.87773969 0.88678855 0.89583742 0.90488628]"
427,"[-4.77397245e-15  9.05311311e-03  1.81062262e-02  2.71593393e-02
  3.62124524e-02  4.52655655e-02  5.43186786e-02  6.33717918e-02
  7.24249049e-02  8.14780180e-02  9.05311311e-02  9.95842442e-02
  1.08637357e-01  1.17690470e-01  1.26743584e-01  1.35796697e-01
  1.44849810e-01  1.53902923e-01  1.62956036e-01  1.72009149e-01
  1.81062262e-01  1.90115375e-01  1.99168488e-01  2.08221601e-01
  2.17274715e-01  2.26327828e-01  2.35380941e-01  2.44434054e-01
  2.53487167e-01  2.62540280e-01  2.71593393e-01  2.80646506e-01
  2.89699619e-01  2.98752733e-01  3.07805846e-01  3.16858959e-01
  3.25912072e-01  3.34965185e-01  3.44018298e-01  3.53071411e-01
  3.62124524e-01  3.71177637e-01  3.80230751e-01  3.89283864e-01
  3.98336977e-01  4.07390090e-01  4.16443203e-01  4.25496316e-01
  4.34549429e-01  4.43602542e-01  4.52655655e-01  4.61708769e-01
  4.70761882e-01  4.79814995e-01  4.88868108e-01  4.97921221e-01
  5.06974334e-01  5.16027447e-01  5.25080560e-01  5.34133673e-01
  5.43186786e-01  5.52239900e-01  5.61293013e-01  5.70346126e-01
  5.79399239e-01  5.88452352e-01  5.97505465e-01  6.06558578e-01
  6.15611691e-01  6.24664804e-01  6.33717918e-01  6.42771031e-01
  6.51824144e-01  6.60877257e-01  6.69930370e-01  6.78983483e-01
  6.88036596e-01  6.97089709e-01  7.06142822e-01  7.15195936e-01
  7.24249049e-01  7.33302162e-01  7.42355275e-01  7.51408388e-01
  7.60461501e-01  7.69514614e-01  7.78567727e-01  7.87620840e-01
  7.96673954e-01  8.05727067e-01  8.14780180e-01  8.23833293e-01
  8.32886406e-01  8.41939519e-01  8.50992632e-01  8.60045745e-01
  8.69098858e-01  8.78151971e-01  8.87205085e-01  8.96258198e-01]"
428,"[0.00889238 0.01778475 0.02667713 0.03556951 0.04446189 0.05335426
 0.06224664 0.07113902 0.08003139 0.08892377 0.09781615 0.10670852
 0.1156009  0.12449328 0.13338566 0.14227803 0.15117041 0.16006279
 0.16895516 0.17784754 0.18673992 0.1956323  0.20452467 0.21341705
 0.22230943 0.2312018  0.24009418 0.24898656 0.25787894 0.26677131
 0.27566369 0.28455607 0.29344844 0.30234082 0.3112332  0.32012557
 0.32901795 0.33791033 0.34680271 0.35569508 0.36458746 0.37347984
 0.38237221 0.39126459 0.40015697 0.40904935 0.41794172 0.4268341
 0.43572648 0.44461885 0.45351123 0.46240361 0.47129598 0.48018836
 0.48908074 0.49797312 0.50686549 0.51575787 0.52465025 0.53354262
 0.542435   0.55132738 0.56021976 0.56911213 0.57800451 0.58689689
 0.59578926 0.60468164 0.61357402 0.6224664  0.63135877 0.64025115
 0.64914353 0.6580359  0.66692828 0.67582066 0.68471303 0.69360541
 0.70249779 0.71139017 0.72028254 0.72917492 0.7380673  0.74695967
 0.75585205 0.76474443 0.77363681 0.78252918 0.79142156 0.80031394
 0.80920631 0.81809869 0.82699107 0.83588344 0.84477582 0.8536682
 0.86256058 0.87145295 0.88034533 0.88923771]"
429,"[0.00903423 0.01806845 0.02710268 0.0361369  0.04517113 0.05420536
 0.06323958 0.07227381 0.08130804 0.09034226 0.09937649 0.10841071
 0.11744494 0.12647917 0.13551339 0.14454762 0.15358185 0.16261607
 0.1716503  0.18068452 0.18971875 0.19875298 0.2077872  0.21682143
 0.22585566 0.23488988 0.24392411 0.25295833 0.26199256 0.27102679
 0.28006101 0.28909524 0.29812947 0.30716369 0.31619792 0.32523214
 0.33426637 0.3433006  0.35233482 0.36136905 0.37040328 0.3794375
 0.38847173 0.39750595 0.40654018 0.41557441 0.42460863 0.43364286
 0.44267709 0.45171131 0.46074554 0.46977976 0.47881399 0.48784822
 0.49688244 0.50591667 0.5149509  0.52398512 0.53301935 0.54205357
 0.5510878  0.56012203 0.56915625 0.57819048 0.58722471 0.59625893
 0.60529316 0.61432738 0.62336161 0.63239584 0.64143006 0.65046429
 0.65949852 0.66853274 0.67756697 0.68660119 0.69563542 0.70466965
 0.71370387 0.7227381  0.73177233 0.74080655 0.74984078 0.758875
 0.76790923 0.77694346 0.78597768 0.79501191 0.80404614 0.81308036
 0.82211459 0.83114881 0.84018304 0.84921727 0.85825149 0.86728572
 0.87631995 0.88535417 0.8943884  0.90342262]"
430,"[0.0090547  0.01810941 0.02716411 0.03621881 0.04527352 0.05432822
 0.06338292 0.07243763 0.08149233 0.09054704 0.09960174 0.10865644
 0.11771115 0.12676585 0.13582055 0.14487526 0.15392996 0.16298466
 0.17203937 0.18109407 0.19014877 0.19920348 0.20825818 0.21731288
 0.22636759 0.23542229 0.244477   0.2535317  0.2625864  0.27164111
 0.28069581 0.28975051 0.29880522 0.30785992 0.31691462 0.32596933
 0.33502403 0.34407873 0.35313344 0.36218814 0.37124285 0.38029755
 0.38935225 0.39840696 0.40746166 0.41651636 0.42557107 0.43462577
 0.44368047 0.45273518 0.46178988 0.47084458 0.47989929 0.48895399
 0.49800869 0.5070634  0.5161181  0.52517281 0.53422751 0.54328221
 0.55233692 0.56139162 0.57044632 0.57950103 0.58855573 0.59761043
 0.60666514 0.61571984 0.62477454 0.63382925 0.64288395 0.65193865
 0.66099336 0.67004806 0.67910277 0.68815747 0.69721217 0.70626688
 0.71532158 0.72437628 0.73343099 0.74248569 0.75154039 0.7605951
 0.7696498  0.7787045  0.78775921 0.79681391 0.80586862 0.81492332
 0.82397802 0.83303273 0.84208743 0.85114213 0.86019684 0.86925154
 0.87830624 0.88736095 0.89641565 0.90547035]"
431,"[0.00895454 0.01790908 0.02686362 0.03581815 0.04477269 0.05372723
 0.06268177 0.07163631 0.08059085 0.08954539 0.09849992 0.10745446
 0.116409   0.12536354 0.13431808 0.14327262 0.15222715 0.16118169
 0.17013623 0.17909077 0.18804531 0.19699985 0.20595439 0.21490892
 0.22386346 0.232818   0.24177254 0.25072708 0.25968162 0.26863616
 0.27759069 0.28654523 0.29549977 0.30445431 0.31340885 0.32236339
 0.33131793 0.34027246 0.349227   0.35818154 0.36713608 0.37609062
 0.38504516 0.39399969 0.40295423 0.41190877 0.42086331 0.42981785
 0.43877239 0.44772693 0.45668146 0.465636   0.47459054 0.48354508
 0.49249962 0.50145416 0.5104087  0.51936323 0.52831777 0.53727231
 0.54622685 0.55518139 0.56413593 0.57309047 0.582045   0.59099954
 0.59995408 0.60890862 0.61786316 0.6268177  0.63577224 0.64472677
 0.65368131 0.66263585 0.67159039 0.68054493 0.68949947 0.698454
 0.70740854 0.71636308 0.72531762 0.73427216 0.7432267  0.75218124
 0.76113577 0.77009031 0.77904485 0.78799939 0.79695393 0.80590847
 0.81486301 0.82381754 0.83277208 0.84172662 0.85068116 0.8596357
 0.86859024 0.87754478 0.88649931 0.89545385]"
432,"[0.00889705 0.01779411 0.02669116 0.03558822 0.04448527 0.05338232
 0.06227938 0.07117643 0.08007348 0.08897054 0.09786759 0.10676465
 0.1156617  0.12455875 0.13345581 0.14235286 0.15124991 0.16014697
 0.16904402 0.17794108 0.18683813 0.19573518 0.20463224 0.21352929
 0.22242634 0.2313234  0.24022045 0.24911751 0.25801456 0.26691161
 0.27580867 0.28470572 0.29360277 0.30249983 0.31139688 0.32029394
 0.32919099 0.33808804 0.3469851  0.35588215 0.36477921 0.37367626
 0.38257331 0.39147037 0.40036742 0.40926447 0.41816153 0.42705858
 0.43595564 0.44485269 0.45374974 0.4626468  0.47154385 0.4804409
 0.48933796 0.49823501 0.50713207 0.51602912 0.52492617 0.53382323
 0.54272028 0.55161733 0.56051439 0.56941144 0.5783085  0.58720555
 0.5961026  0.60499966 0.61389671 0.62279376 0.63169082 0.64058787
 0.64948493 0.65838198 0.66727903 0.67617609 0.68507314 0.6939702
 0.70286725 0.7117643  0.72066136 0.72955841 0.73845546 0.74735252
 0.75624957 0.76514663 0.77404368 0.78294073 0.79183779 0.80073484
 0.80963189 0.81852895 0.827426   0.83632306 0.84522011 0.85411716
 0.86301422 0.87191127 0.88080832 0.88970538]"
433,"[0.00891438 0.01782875 0.02674313 0.0356575  0.04457188 0.05348625
 0.06240063 0.07131501 0.08022938 0.08914376 0.09805813 0.10697251
 0.11588689 0.12480126 0.13371564 0.14263001 0.15154439 0.16045876
 0.16937314 0.17828752 0.18720189 0.19611627 0.20503064 0.21394502
 0.2228594  0.23177377 0.24068815 0.24960252 0.2585169  0.26743127
 0.27634565 0.28526003 0.2941744  0.30308878 0.31200315 0.32091753
 0.3298319  0.33874628 0.34766066 0.35657503 0.36548941 0.37440378
 0.38331816 0.39223254 0.40114691 0.41006129 0.41897566 0.42789004
 0.43680441 0.44571879 0.45463317 0.46354754 0.47246192 0.48137629
 0.49029067 0.49920505 0.50811942 0.5170338  0.52594817 0.53486255
 0.54377692 0.5526913  0.56160568 0.57052005 0.57943443 0.5883488
 0.59726318 0.60617755 0.61509193 0.62400631 0.63292068 0.64183506
 0.65074943 0.65966381 0.66857819 0.67749256 0.68640694 0.69532131
 0.70423569 0.71315006 0.72206444 0.73097882 0.73989319 0.74880757
 0.75772194 0.76663632 0.7755507  0.78446507 0.79337945 0.80229382
 0.8112082  0.82012257 0.82903695 0.83795133 0.8468657  0.85578008
 0.86469445 0.87360883 0.88252321 0.89143758]"
434,"[0.0089353  0.0178706  0.02680589 0.03574119 0.04467649 0.05361179
 0.06254709 0.07148239 0.08041768 0.08935298 0.09828828 0.10722358
 0.11615888 0.12509417 0.13402947 0.14296477 0.15190007 0.16083537
 0.16977066 0.17870596 0.18764126 0.19657656 0.20551186 0.21444716
 0.22338245 0.23231775 0.24125305 0.25018835 0.25912365 0.26805894
 0.27699424 0.28592954 0.29486484 0.30380014 0.31273544 0.32167073
 0.33060603 0.33954133 0.34847663 0.35741193 0.36634722 0.37528252
 0.38421782 0.39315312 0.40208842 0.41102371 0.41995901 0.42889431
 0.43782961 0.44676491 0.45570021 0.4646355  0.4735708  0.4825061
 0.4914414  0.5003767  0.50931199 0.51824729 0.52718259 0.53611789
 0.54505319 0.55398849 0.56292378 0.57185908 0.58079438 0.58972968
 0.59866498 0.60760027 0.61653557 0.62547087 0.63440617 0.64334147
 0.65227677 0.66121206 0.67014736 0.67908266 0.68801796 0.69695326
 0.70588855 0.71482385 0.72375915 0.73269445 0.74162975 0.75056504
 0.75950034 0.76843564 0.77737094 0.78630624 0.79524154 0.80417683
 0.81311213 0.82204743 0.83098273 0.83991803 0.84885332 0.85778862
 0.86672392 0.87565922 0.88459452 0.89352982]"
435,"[-3.21990228e-15  9.02700110e-03  1.80540022e-02  2.70810033e-02
  3.61080044e-02  4.51350055e-02  5.41620066e-02  6.31890077e-02
  7.22160088e-02  8.12430099e-02  9.02700110e-02  9.92970121e-02
  1.08324013e-01  1.17351014e-01  1.26378015e-01  1.35405017e-01
  1.44432018e-01  1.53459019e-01  1.62486020e-01  1.71513021e-01
  1.80540022e-01  1.89567023e-01  1.98594024e-01  2.07621025e-01
  2.16648026e-01  2.25675028e-01  2.34702029e-01  2.43729030e-01
  2.52756031e-01  2.61783032e-01  2.70810033e-01  2.79837034e-01
  2.88864035e-01  2.97891036e-01  3.06918037e-01  3.15945039e-01
  3.24972040e-01  3.33999041e-01  3.43026042e-01  3.52053043e-01
  3.61080044e-01  3.70107045e-01  3.79134046e-01  3.88161047e-01
  3.97188048e-01  4.06215050e-01  4.15242051e-01  4.24269052e-01
  4.33296053e-01  4.42323054e-01  4.51350055e-01  4.60377056e-01
  4.69404057e-01  4.78431058e-01  4.87458059e-01  4.96485061e-01
  5.05512062e-01  5.14539063e-01  5.23566064e-01  5.32593065e-01
  5.41620066e-01  5.50647067e-01  5.59674068e-01  5.68701069e-01
  5.77728070e-01  5.86755072e-01  5.95782073e-01  6.04809074e-01
  6.13836075e-01  6.22863076e-01  6.31890077e-01  6.40917078e-01
  6.49944079e-01  6.58971080e-01  6.67998081e-01  6.77025083e-01
  6.86052084e-01  6.95079085e-01  7.04106086e-01  7.13133087e-01
  7.22160088e-01  7.31187089e-01  7.40214090e-01  7.49241091e-01
  7.58268093e-01  7.67295094e-01  7.76322095e-01  7.85349096e-01
  7.94376097e-01  8.03403098e-01  8.12430099e-01  8.21457100e-01
  8.30484101e-01  8.39511102e-01  8.48538104e-01  8.57565105e-01
  8.66592106e-01  8.75619107e-01  8.84646108e-01  8.93673109e-01]"
436,"[0.00903099 0.01806199 0.02709298 0.03612398 0.04515497 0.05418596
 0.06321696 0.07224795 0.08127895 0.09030994 0.09934093 0.10837193
 0.11740292 0.12643392 0.13546491 0.1444959  0.1535269  0.16255789
 0.17158889 0.18061988 0.18965087 0.19868187 0.20771286 0.21674386
 0.22577485 0.23480584 0.24383684 0.25286783 0.26189883 0.27092982
 0.27996081 0.28899181 0.2980228  0.3070538  0.31608479 0.32511578
 0.33414678 0.34317777 0.35220877 0.36123976 0.37027075 0.37930175
 0.38833274 0.39736374 0.40639473 0.41542572 0.42445672 0.43348771
 0.44251871 0.4515497  0.46058069 0.46961169 0.47864268 0.48767368
 0.49670467 0.50573566 0.51476666 0.52379765 0.53282865 0.54185964
 0.55089063 0.55992163 0.56895262 0.57798362 0.58701461 0.5960456
 0.6050766  0.61410759 0.62313859 0.63216958 0.64120057 0.65023157
 0.65926256 0.66829356 0.67732455 0.68635554 0.69538654 0.70441753
 0.71344853 0.72247952 0.73151051 0.74054151 0.7495725  0.7586035
 0.76763449 0.77666548 0.78569648 0.79472747 0.80375847 0.81278946
 0.82182045 0.83085145 0.83988244 0.84891344 0.85794443 0.86697542
 0.87600642 0.88503741 0.89406841 0.9030994 ]"
437,"[5.10705281e-15 9.07957283e-03 1.81591457e-02 2.72387185e-02
 3.63182913e-02 4.53978641e-02 5.44774370e-02 6.35570098e-02
 7.26365826e-02 8.17161554e-02 9.07957283e-02 9.98753011e-02
 1.08954874e-01 1.18034447e-01 1.27114020e-01 1.36193592e-01
 1.45273165e-01 1.54352738e-01 1.63432311e-01 1.72511884e-01
 1.81591457e-01 1.90671029e-01 1.99750602e-01 2.08830175e-01
 2.17909748e-01 2.26989321e-01 2.36068893e-01 2.45148466e-01
 2.54228039e-01 2.63307612e-01 2.72387185e-01 2.81466758e-01
 2.90546330e-01 2.99625903e-01 3.08705476e-01 3.17785049e-01
 3.26864622e-01 3.35944195e-01 3.45023767e-01 3.54103340e-01
 3.63182913e-01 3.72262486e-01 3.81342059e-01 3.90421632e-01
 3.99501204e-01 4.08580777e-01 4.17660350e-01 4.26739923e-01
 4.35819496e-01 4.44899069e-01 4.53978641e-01 4.63058214e-01
 4.72137787e-01 4.81217360e-01 4.90296933e-01 4.99376505e-01
 5.08456078e-01 5.17535651e-01 5.26615224e-01 5.35694797e-01
 5.44774370e-01 5.53853942e-01 5.62933515e-01 5.72013088e-01
 5.81092661e-01 5.90172234e-01 5.99251807e-01 6.08331379e-01
 6.17410952e-01 6.26490525e-01 6.35570098e-01 6.44649671e-01
 6.53729244e-01 6.62808816e-01 6.71888389e-01 6.80967962e-01
 6.90047535e-01 6.99127108e-01 7.08206680e-01 7.17286253e-01
 7.26365826e-01 7.35445399e-01 7.44524972e-01 7.53604545e-01
 7.62684117e-01 7.71763690e-01 7.80843263e-01 7.89922836e-01
 7.99002409e-01 8.08081982e-01 8.17161554e-01 8.26241127e-01
 8.35320700e-01 8.44400273e-01 8.53479846e-01 8.62559419e-01
 8.71638991e-01 8.80718564e-01 8.89798137e-01 8.98877710e-01]"
438,"[0.00908634 0.01817268 0.02725902 0.03634536 0.0454317  0.05451804
 0.06360438 0.07269072 0.08177706 0.0908634  0.09994974 0.10903608
 0.11812242 0.12720876 0.1362951  0.14538144 0.15446778 0.16355412
 0.17264046 0.1817268  0.19081314 0.19989948 0.20898582 0.21807216
 0.2271585  0.23624484 0.24533118 0.25441752 0.26350386 0.2725902
 0.28167654 0.29076288 0.29984922 0.30893556 0.3180219  0.32710824
 0.33619458 0.34528092 0.35436726 0.3634536  0.37253994 0.38162628
 0.39071262 0.39979896 0.4088853  0.41797164 0.42705799 0.43614433
 0.44523067 0.45431701 0.46340335 0.47248969 0.48157603 0.49066237
 0.49974871 0.50883505 0.51792139 0.52700773 0.53609407 0.54518041
 0.55426675 0.56335309 0.57243943 0.58152577 0.59061211 0.59969845
 0.60878479 0.61787113 0.62695747 0.63604381 0.64513015 0.65421649
 0.66330283 0.67238917 0.68147551 0.69056185 0.69964819 0.70873453
 0.71782087 0.72690721 0.73599355 0.74507989 0.75416623 0.76325257
 0.77233891 0.78142525 0.79051159 0.79959793 0.80868427 0.81777061
 0.82685695 0.83594329 0.84502963 0.85411597 0.86320231 0.87228865
 0.88137499 0.89046133 0.89954767 0.90863401]"
439,"[0.00902516 0.01805031 0.02707547 0.03610062 0.04512578 0.05415093
 0.06317609 0.07220124 0.0812264  0.09025155 0.09927671 0.10830187
 0.11732702 0.12635218 0.13537733 0.14440249 0.15342764 0.1624528
 0.17147795 0.18050311 0.18952826 0.19855342 0.20757857 0.21660373
 0.22562889 0.23465404 0.2436792  0.25270435 0.26172951 0.27075466
 0.27977982 0.28880497 0.29783013 0.30685528 0.31588044 0.3249056
 0.33393075 0.34295591 0.35198106 0.36100622 0.37003137 0.37905653
 0.38808168 0.39710684 0.40613199 0.41515715 0.42418231 0.43320746
 0.44223262 0.45125777 0.46028293 0.46930808 0.47833324 0.48735839
 0.49638355 0.5054087  0.51443386 0.52345902 0.53248417 0.54150933
 0.55053448 0.55955964 0.56858479 0.57760995 0.5866351  0.59566026
 0.60468541 0.61371057 0.62273572 0.63176088 0.64078604 0.64981119
 0.65883635 0.6678615  0.67688666 0.68591181 0.69493697 0.70396212
 0.71298728 0.72201243 0.73103759 0.74006275 0.7490879  0.75811306
 0.76713821 0.77616337 0.78518852 0.79421368 0.80323883 0.81226399
 0.82128914 0.8303143  0.83933946 0.84836461 0.85738977 0.86641492
 0.87544008 0.88446523 0.89349039 0.90251554]"
